source_record_id,order_item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,line_total_amount,created_at,updated_at
SRC_ORDER_ITEM_B002_000012030,OI0000383860,O000124737,P000128,3,991.41,0.00,594.85,3569.08,2026-09-03 02:25:30,2026-09-03 02:25:30
SRC_ORDER_ITEM_B002_000012031,OI0000383861,O000124738,P000078,1,501.21,0.00,100.24,601.45,2026-09-01 06:02:37,2026-09-01 06:02:37
SRC_ORDER_ITEM_B002_000012032,OI0000383862,O000124738,P000091,1,548.78,0.00,109.76,658.54,2026-09-01 06:02:37,2026-09-01 06:02:37
SRC_ORDER_ITEM_B002_000012033,OI0000383863,O000124739,P000177,1,613.65,0.00,122.73,736.38,2026-09-02 23:23:41,2026-09-02 23:23:41
SRC_ORDER_ITEM_B002_000012034,OI0000383864,O000124739,P000303,3,563.05,168.92,304.05,1824.28,2026-09-02 23:23:41,2026-09-02 23:23:41
SRC_ORDER_ITEM_B002_000012035,OI0000383865,O000124739,P000503,1,539.63,26.98,102.53,615.18,2026-09-02 23:23:41,2026-09-02 23:23:41
SRC_ORDER_ITEM_B002_000012036,OI0000383866,O000124739,P000432,4,899.68,0.00,719.74,4318.46,2026-09-02 23:23:41,2026-09-02 23:23:41
SRC_ORDER_ITEM_B002_000012037,OI0000383867,O000124740,P000290,2,142.73,57.09,45.67,274.04,2026-09-01 20:17:14,2026-09-01 20:17:14
SRC_ORDER_ITEM_B002_000012038,OI0000383868,O000124740,P000294,3,367.80,0.00,220.68,1324.08,2026-09-01 20:17:14,2026-09-01 20:17:14
SRC_ORDER_ITEM_B002_000012039,OI0000383869,O000124741,P000415,3,931.99,419.40,475.31,2851.88,2026-09-01 21:58:41,2026-09-01 21:58:41
SRC_ORDER_ITEM_B002_000012040,OI0000383870,O000124741,P000022,2,965.79,0.00,386.32,2317.90,2026-09-01 21:58:41,2026-09-01 21:58:41
SRC_ORDER_ITEM_B002_000012041,OI0000383871,O000124742,P000227,3,9.85,2.96,5.32,31.91,2026-09-02 12:37:31,2026-09-02 12:37:31
SRC_ORDER_ITEM_B002_000012042,OI0000383872,O000124743,P000217,1,540.16,0.00,108.03,648.19,2026-09-03 20:22:44,2026-09-03 20:22:44
SRC_ORDER_ITEM_B002_000012043,OI0000383873,O000124743,P000540,1,494.75,0.00,98.95,593.70,2026-09-03 20:22:44,2026-09-03 20:22:44
SRC_ORDER_ITEM_B002_000012044,OI0000383874,O000124743,P000043,1,246.76,0.00,49.35,296.11,2026-09-03 20:22:44,2026-09-03 20:22:44
SRC_ORDER_ITEM_B002_000012045,OI0000383875,O000124744,P000187,1,263.09,13.15,49.99,299.93,2026-09-03 13:51:06,2026-09-03 13:51:06
SRC_ORDER_ITEM_B002_000012046,OI0000383876,O000124744,P000176,1,774.61,0.00,154.92,929.53,2026-09-03 13:51:06,2026-09-03 13:51:06
SRC_ORDER_ITEM_B002_000012047,OI0000383877,O000124745,P000454,1,214.68,0.00,42.94,257.62,2026-09-02 01:12:40,2026-09-02 01:12:40
SRC_ORDER_ITEM_B002_000012048,OI0000383878,O000124745,P000378,1,808.21,0.00,161.64,969.85,2026-09-02 01:12:40,2026-09-02 01:12:40
SRC_ORDER_ITEM_B002_000012049,OI0000383879,O000124745,P000038,1,230.32,23.03,41.46,248.75,2026-09-02 01:12:40,2026-09-02 01:12:40
SRC_ORDER_ITEM_B002_000012050,OI0000383880,O000124745,P000295,2,903.32,0.00,361.33,2167.97,2026-09-02 01:12:40,2026-09-02 01:12:40
SRC_ORDER_ITEM_B002_000012051,OI0000383881,O000124746,P000067,1,988.44,49.42,187.80,1126.82,2026-09-02 23:27:51,2026-09-02 23:27:51
SRC_ORDER_ITEM_B002_000012052,OI0000383882,O000124746,P000324,1,491.26,49.13,88.43,530.56,2026-09-02 23:27:51,2026-09-02 23:27:51
SRC_ORDER_ITEM_B002_000012053,OI0000383883,O000124746,P000205,1,212.28,42.46,33.96,203.78,2026-09-02 23:27:51,2026-09-02 23:27:51
SRC_ORDER_ITEM_B002_000012054,OI0000383884,O000124746,P000109,3,521.72,0.00,313.03,1878.19,2026-09-02 23:27:51,2026-09-02 23:27:51
SRC_ORDER_ITEM_B002_000012055,OI0000383885,O000124747,P000087,1,387.02,38.70,69.66,417.98,2026-09-02 03:20:09,2026-09-02 03:20:09
SRC_ORDER_ITEM_B002_000012056,OI0000383886,O000124747,P000323,1,677.54,0.00,135.51,813.05,2026-09-02 03:20:09,2026-09-02 03:20:09
SRC_ORDER_ITEM_B002_000012057,OI0000383887,O000124747,P000397,1,370.03,0.00,74.01,444.04,2026-09-02 03:20:09,2026-09-02 03:20:09
SRC_ORDER_ITEM_B002_000012058,OI0000383888,O000124747,P000506,2,64.16,0.00,25.66,153.98,2026-09-02 03:20:09,2026-09-02 03:20:09
SRC_ORDER_ITEM_B002_000012059,OI0000383889,O000124748,P000102,1,722.63,0.00,144.53,867.16,2026-09-02 12:26:03,2026-09-02 12:26:03
SRC_ORDER_ITEM_B002_000012060,OI0000383890,O000124748,P000252,1,892.03,0.00,178.41,1070.44,2026-09-02 12:26:03,2026-09-02 12:26:03
SRC_ORDER_ITEM_B002_000012061,OI0000383891,O000124748,P000274,1,670.62,0.00,134.12,804.74,2026-09-02 12:26:03,2026-09-02 12:26:03
SRC_ORDER_ITEM_B002_000012062,OI0000383892,O000124749,P000422,1,94.28,0.00,18.86,113.14,2026-09-01 20:30:41,2026-09-01 20:30:41
SRC_ORDER_ITEM_B002_000012063,OI0000383893,O000124749,P000230,1,681.89,102.28,115.92,695.53,2026-09-01 20:30:41,2026-09-01 20:30:41
SRC_ORDER_ITEM_B002_000012064,OI0000383894,O000124749,P000413,1,67.56,0.00,13.51,81.07,2026-09-01 20:30:41,2026-09-01 20:30:41
SRC_ORDER_ITEM_B002_000012065,OI0000383895,O000124749,P000002,1,446.36,0.00,89.27,535.63,2026-09-01 20:30:41,2026-09-01 20:30:41
SRC_ORDER_ITEM_B002_000012066,OI0000383896,O000124749,P000321,2,31.38,0.00,12.55,75.31,2026-09-01 20:30:41,2026-09-01 20:30:41
SRC_ORDER_ITEM_B002_000012067,OI0000383897,O000124750,P000305,2,729.91,0.00,291.96,1751.78,2026-09-03 13:42:38,2026-09-03 13:42:38
SRC_ORDER_ITEM_B002_000012068,OI0000383898,O000124750,P000148,1,306.78,46.02,52.15,312.91,2026-09-03 13:42:38,2026-09-03 13:42:38
SRC_ORDER_ITEM_B002_000012069,OI0000383899,O000124750,P000315,1,767.07,0.00,153.41,920.48,2026-09-03 13:42:38,2026-09-03 13:42:38
SRC_ORDER_ITEM_B002_000012070,OI0000383900,O000124750,P000048,1,229.83,11.49,43.67,262.01,2026-09-03 13:42:38,2026-09-03 13:42:38
SRC_ORDER_ITEM_B002_000012071,OI0000383901,O000124751,P000317,1,979.74,97.97,176.35,1058.12,2026-09-02 08:31:13,2026-09-02 08:31:13
SRC_ORDER_ITEM_B002_000012072,OI0000383902,O000124751,P000220,1,657.08,0.00,131.42,788.50,2026-09-02 08:31:13,2026-09-02 08:31:13
SRC_ORDER_ITEM_B002_000012073,OI0000383903,O000124751,P000406,1,952.77,95.28,171.50,1028.99,2026-09-02 08:31:13,2026-09-02 08:31:13
SRC_ORDER_ITEM_B002_000012074,OI0000383904,O000124751,P000212,1,947.35,0.00,189.47,1136.82,2026-09-02 08:31:13,2026-09-02 08:31:13
SRC_ORDER_ITEM_B002_000012075,OI0000383905,O000124751,P000429,1,952.54,95.25,171.46,1028.75,2026-09-02 08:31:13,2026-09-02 08:31:13
SRC_ORDER_ITEM_B002_000012076,OI0000383906,O000124752,P000016,1,403.08,0.00,80.62,483.70,2026-09-03 20:07:46,2026-09-03 20:07:46
SRC_ORDER_ITEM_B002_000012077,OI0000383907,O000124752,P000283,2,966.19,386.48,309.18,1855.08,2026-09-03 20:07:46,2026-09-03 20:07:46
SRC_ORDER_ITEM_B002_000012078,OI0000383908,O000124752,P000266,1,710.27,0.00,142.05,852.32,2026-09-03 20:07:46,2026-09-03 20:07:46
SRC_ORDER_ITEM_B002_000012079,OI0000383909,O000124752,P000273,1,355.82,53.37,60.49,362.94,2026-09-03 20:07:46,2026-09-03 20:07:46
SRC_ORDER_ITEM_B002_000012080,OI0000383910,O000124752,P000086,1,737.06,0.00,147.41,884.47,2026-09-03 20:07:46,2026-09-03 20:07:46
SRC_ORDER_ITEM_B002_000012081,OI0000383911,O000124752,P000534,1,308.91,0.00,61.78,370.69,2026-09-03 20:07:46,2026-09-03 20:07:46
SRC_ORDER_ITEM_B002_000012082,OI0000383912,O000124753,P000506,1,64.16,12.83,10.27,61.60,2026-09-01 08:13:39,2026-09-01 08:13:39
SRC_ORDER_ITEM_B002_000012083,OI0000383913,O000124753,P000382,2,912.69,91.27,346.82,2080.93,2026-09-01 08:13:39,2026-09-01 08:13:39
SRC_ORDER_ITEM_B002_000012084,OI0000383914,O000124753,P000404,1,371.76,0.00,74.35,446.11,2026-09-01 08:13:39,2026-09-01 08:13:39
SRC_ORDER_ITEM_B002_000012085,OI0000383915,O000124754,P000128,2,991.41,297.42,337.08,2022.48,2026-09-02 13:45:09,2026-09-02 13:45:09
SRC_ORDER_ITEM_B002_000012086,OI0000383916,O000124754,P000416,1,921.09,0.00,184.22,1105.31,2026-09-02 13:45:09,2026-09-02 13:45:09
SRC_ORDER_ITEM_B002_000012087,OI0000383917,O000124754,P000021,1,190.82,0.00,38.16,228.98,2026-09-02 13:45:09,2026-09-02 13:45:09
SRC_ORDER_ITEM_B002_000012088,OI0000383918,O000124754,P000213,1,897.53,0.00,179.51,1077.04,2026-09-02 13:45:09,2026-09-02 13:45:09
SRC_ORDER_ITEM_B002_000012089,OI0000383919,O000124755,P000473,2,334.95,133.98,107.18,643.10,2026-09-02 02:04:27,2026-09-02 02:04:27
SRC_ORDER_ITEM_B002_000012090,OI0000383920,O000124755,P000157,1,141.51,0.00,28.30,169.81,2026-09-02 02:04:27,2026-09-02 02:04:27
SRC_ORDER_ITEM_B002_000012091,OI0000383921,O000124755,P000045,2,891.82,267.55,303.22,1819.31,2026-09-02 02:04:27,2026-09-02 02:04:27
SRC_ORDER_ITEM_B002_000012092,OI0000383922,O000124756,P000509,2,115.13,0.00,46.05,276.31,2026-09-01 14:54:22,2026-09-01 14:54:22
SRC_ORDER_ITEM_B002_000012093,OI0000383923,O000124756,P000308,2,58.68,0.00,23.47,140.83,2026-09-01 14:54:22,2026-09-01 14:54:22
SRC_ORDER_ITEM_B002_000012094,OI0000383924,O000124757,P000279,1,855.67,42.78,162.58,975.47,2026-09-01 19:00:39,2026-09-01 19:00:39
SRC_ORDER_ITEM_B002_000012095,OI0000383925,O000124757,P000268,2,567.79,0.00,227.12,1362.70,2026-09-01 19:00:39,2026-09-01 19:00:39
SRC_ORDER_ITEM_B002_000012096,OI0000383926,O000124757,P000329,1,681.40,34.07,129.47,776.80,2026-09-01 19:00:39,2026-09-01 19:00:39
SRC_ORDER_ITEM_B002_000012097,OI0000383927,O000124757,P000007,3,164.82,0.00,98.89,593.35,2026-09-01 19:00:39,2026-09-01 19:00:39
SRC_ORDER_ITEM_B002_000012098,OI0000383928,O000124757,P000256,4,828.00,165.60,629.28,3775.68,2026-09-01 19:00:39,2026-09-01 19:00:39
SRC_ORDER_ITEM_B002_000012099,OI0000383929,O000124758,P000539,1,796.82,0.00,159.36,956.18,2026-09-01 07:35:14,2026-09-01 07:35:14
SRC_ORDER_ITEM_B002_000012100,OI0000383930,O000124759,P000186,2,155.32,31.06,55.92,335.50,2026-09-03 16:53:40,2026-09-03 16:53:40
SRC_ORDER_ITEM_B002_000012101,OI0000383931,O000124759,P000463,1,604.47,90.67,102.76,616.56,2026-09-03 16:53:40,2026-09-03 16:53:40
SRC_ORDER_ITEM_B002_000012102,OI0000383932,O000124759,P000358,2,19.82,5.95,6.74,40.43,2026-09-03 16:53:40,2026-09-03 16:53:40
SRC_ORDER_ITEM_B002_000012103,OI0000383933,O000124759,P000028,1,412.74,0.00,82.55,495.29,2026-09-03 16:53:40,2026-09-03 16:53:40
SRC_ORDER_ITEM_B002_000012104,OI0000383934,O000124759,P000120,1,253.99,38.10,43.18,259.07,2026-09-03 16:53:40,2026-09-03 16:53:40
SRC_ORDER_ITEM_B002_000012105,OI0000383935,O000124760,P000057,1,146.38,7.32,27.81,166.87,2026-09-03 00:26:37,2026-09-03 00:26:37
SRC_ORDER_ITEM_B002_000012106,OI0000383936,O000124760,P000198,2,956.30,95.63,363.39,2180.36,2026-09-03 00:26:37,2026-09-03 00:26:37
SRC_ORDER_ITEM_B002_000012107,OI0000383937,O000124760,P000162,1,108.68,0.00,21.74,130.42,2026-09-03 00:26:37,2026-09-03 00:26:37
SRC_ORDER_ITEM_B002_000012108,OI0000383938,O000124760,P000253,1,910.22,0.00,182.04,1092.26,2026-09-03 00:26:37,2026-09-03 00:26:37
SRC_ORDER_ITEM_B002_000012109,OI0000383939,O000124761,P000172,1,859.63,85.96,154.73,928.40,2026-09-02 09:45:41,2026-09-02 09:45:41
SRC_ORDER_ITEM_B002_000012110,OI0000383940,O000124762,P000128,2,991.41,0.00,396.56,2379.38,2026-09-03 12:51:33,2026-09-03 12:51:33
SRC_ORDER_ITEM_B002_000012111,OI0000383941,O000124762,P000417,2,891.60,0.00,356.64,2139.84,2026-09-03 12:51:33,2026-09-03 12:51:33
SRC_ORDER_ITEM_B002_000012112,OI0000383942,O000124762,P000080,1,562.30,0.00,112.46,674.76,2026-09-03 12:51:33,2026-09-03 12:51:33
SRC_ORDER_ITEM_B002_000012113,OI0000383943,O000124763,P000032,1,713.05,0.00,142.61,855.66,2026-09-01 12:03:05,2026-09-01 12:03:05
SRC_ORDER_ITEM_B002_000012114,OI0000383944,O000124764,P000185,1,694.40,0.00,138.88,833.28,2026-09-03 16:07:59,2026-09-03 16:07:59
SRC_ORDER_ITEM_B002_000012115,OI0000383945,O000124764,P000403,1,763.31,152.66,122.13,732.78,2026-09-03 16:07:59,2026-09-03 16:07:59
SRC_ORDER_ITEM_B002_000012116,OI0000383946,O000124764,P000249,2,921.62,0.00,368.65,2211.89,2026-09-03 16:07:59,2026-09-03 16:07:59
SRC_ORDER_ITEM_B002_000012117,OI0000383947,O000124765,P000195,1,656.01,0.00,131.20,787.21,2026-09-01 12:59:40,2026-09-01 12:59:40
SRC_ORDER_ITEM_B002_000012118,OI0000383948,O000124765,P000497,2,285.41,0.00,114.16,684.98,2026-09-01 12:59:40,2026-09-01 12:59:40
SRC_ORDER_ITEM_B002_000012119,OI0000383949,O000124765,P000288,1,487.83,0.00,97.57,585.40,2026-09-01 12:59:40,2026-09-01 12:59:40
SRC_ORDER_ITEM_B002_000012120,OI0000383950,O000124766,P000496,4,846.80,0.00,677.44,4064.64,2026-09-03 15:42:06,2026-09-03 15:42:06
SRC_ORDER_ITEM_B002_000012121,OI0000383951,O000124767,P000310,2,626.28,0.00,250.51,1503.07,2026-09-02 09:59:42,2026-09-02 09:59:42
SRC_ORDER_ITEM_B002_000012122,OI0000383952,O000124767,P000523,3,584.32,0.00,350.59,2103.55,2026-09-02 09:59:42,2026-09-02 09:59:42
SRC_ORDER_ITEM_B002_000012123,OI0000383953,O000124767,P000324,1,491.26,0.00,98.25,589.51,2026-09-02 09:59:42,2026-09-02 09:59:42
SRC_ORDER_ITEM_B002_000012124,OI0000383954,O000124768,P000132,1,458.89,0.00,91.78,550.67,2026-09-01 17:36:50,2026-09-01 17:36:50
SRC_ORDER_ITEM_B002_000012125,OI0000383955,O000124768,P000081,1,161.05,0.00,32.21,193.26,2026-09-01 17:36:50,2026-09-01 17:36:50
SRC_ORDER_ITEM_B002_000012126,OI0000383956,O000124768,P000427,2,587.65,117.53,211.55,1269.32,2026-09-01 17:36:50,2026-09-01 17:36:50
SRC_ORDER_ITEM_B002_000012127,OI0000383957,O000124769,P000230,3,681.89,0.00,409.13,2454.80,2026-09-02 09:23:15,2026-09-02 09:23:15
SRC_ORDER_ITEM_B002_000012128,OI0000383958,O000124769,P000210,1,860.40,0.00,172.08,1032.48,2026-09-02 09:23:15,2026-09-02 09:23:15
SRC_ORDER_ITEM_B002_000012129,OI0000383959,O000124769,P000175,1,886.96,0.00,177.39,1064.35,2026-09-02 09:23:15,2026-09-02 09:23:15
SRC_ORDER_ITEM_B002_000012130,OI0000383960,O000124770,P000189,1,219.80,21.98,39.56,237.38,2026-09-02 03:56:29,2026-09-02 03:56:29
SRC_ORDER_ITEM_B002_000012131,OI0000383961,O000124771,P000270,1,969.77,0.00,193.95,1163.72,2026-09-01 13:51:01,2026-09-01 13:51:01
SRC_ORDER_ITEM_B002_000012132,OI0000383962,O000124772,P000019,1,103.18,0.00,20.64,123.82,2026-09-02 06:51:23,2026-09-02 06:51:23
SRC_ORDER_ITEM_B002_000012133,OI0000383963,O000124773,P000343,1,980.64,196.13,156.90,941.41,2026-09-03 09:41:02,2026-09-03 09:41:02
SRC_ORDER_ITEM_B002_000012134,OI0000383964,O000124774,P000187,1,263.09,0.00,52.62,315.71,2026-09-03 13:20:32,2026-09-03 13:20:32
SRC_ORDER_ITEM_B002_000012135,OI0000383965,O000124774,P000111,1,59.40,8.91,10.10,60.59,2026-09-03 13:20:32,2026-09-03 13:20:32
SRC_ORDER_ITEM_B002_000012136,OI0000383966,O000124775,P000017,1,493.67,0.00,98.73,592.40,2026-09-02 01:54:01,2026-09-02 01:54:01
SRC_ORDER_ITEM_B002_000012137,OI0000383967,O000124775,P000003,2,414.64,0.00,165.86,995.14,2026-09-02 01:54:01,2026-09-02 01:54:01
SRC_ORDER_ITEM_B002_000012138,OI0000383968,O000124776,P000173,1,384.03,0.00,76.81,460.84,2026-09-03 15:10:11,2026-09-03 15:10:11
SRC_ORDER_ITEM_B002_000012139,OI0000383969,O000124776,P000454,1,214.68,32.20,36.50,218.98,2026-09-03 15:10:11,2026-09-03 15:10:11
SRC_ORDER_ITEM_B002_000012140,OI0000383970,O000124776,P000412,1,591.64,0.00,118.33,709.97,2026-09-03 15:10:11,2026-09-03 15:10:11
SRC_ORDER_ITEM_B002_000012141,OI0000383971,O000124776,P000480,1,448.60,22.43,85.23,511.40,2026-09-03 15:10:11,2026-09-03 15:10:11
SRC_ORDER_ITEM_B002_000012142,OI0000383972,O000124777,P000501,2,116.91,23.38,42.09,252.53,2026-09-03 10:48:39,2026-09-03 10:48:39
SRC_ORDER_ITEM_B002_000012143,OI0000383973,O000124778,P000300,1,868.03,43.40,164.93,989.56,2026-09-02 08:29:28,2026-09-02 08:29:28
SRC_ORDER_ITEM_B002_000012144,OI0000383974,O000124778,P000084,4,974.97,0.00,779.98,4679.86,2026-09-02 08:29:28,2026-09-02 08:29:28
SRC_ORDER_ITEM_B002_000012145,OI0000383975,O000124778,P000311,2,495.97,148.79,168.63,1011.78,2026-09-02 08:29:28,2026-09-02 08:29:28
SRC_ORDER_ITEM_B002_000012146,OI0000383976,O000124778,P000347,1,378.30,0.00,75.66,453.96,2026-09-02 08:29:28,2026-09-02 08:29:28
SRC_ORDER_ITEM_B002_000012147,OI0000383977,O000124778,P000089,1,639.66,0.00,127.93,767.59,2026-09-02 08:29:28,2026-09-02 08:29:28
SRC_ORDER_ITEM_B002_000012148,OI0000383978,O000124778,P000328,1,532.26,0.00,106.45,638.71,2026-09-02 08:29:28,2026-09-02 08:29:28
SRC_ORDER_ITEM_B002_000012149,OI0000383979,O000124779,P000008,3,168.63,0.00,101.18,607.07,2026-09-02 11:27:25,2026-09-02 11:27:25
SRC_ORDER_ITEM_B002_000012150,OI0000383980,O000124779,P000404,3,371.76,0.00,223.06,1338.34,2026-09-02 11:27:25,2026-09-02 11:27:25
SRC_ORDER_ITEM_B002_000012151,OI0000383981,O000124779,P000457,3,676.70,0.00,406.02,2436.12,2026-09-02 11:27:25,2026-09-02 11:27:25
SRC_ORDER_ITEM_B002_000012152,OI0000383982,O000124779,P000221,1,508.33,0.00,101.67,610.00,2026-09-02 11:27:25,2026-09-02 11:27:25
SRC_ORDER_ITEM_B002_000012153,OI0000383983,O000124780,P000101,1,980.10,0.00,196.02,1176.12,2026-09-02 04:40:37,2026-09-02 04:40:37
SRC_ORDER_ITEM_B002_000012154,OI0000383984,O000124780,P000203,1,731.03,0.00,146.21,877.24,2026-09-02 04:40:37,2026-09-02 04:40:37
SRC_ORDER_ITEM_B002_000012155,OI0000383985,O000124780,P000413,1,67.56,0.00,13.51,81.07,2026-09-02 04:40:37,2026-09-02 04:40:37
SRC_ORDER_ITEM_B002_000012156,OI0000383986,O000124780,P000481,2,182.36,0.00,72.94,437.66,2026-09-02 04:40:37,2026-09-02 04:40:37
SRC_ORDER_ITEM_B002_000012157,OI0000383987,O000124781,P000022,1,965.79,0.00,193.16,1158.95,2026-09-03 22:14:48,2026-09-03 22:14:48
SRC_ORDER_ITEM_B002_000012158,OI0000383988,O000124781,P000222,2,629.25,0.00,251.70,1510.20,2026-09-03 22:14:48,2026-09-03 22:14:48
SRC_ORDER_ITEM_B002_000012159,OI0000383989,O000124781,P000297,1,397.13,0.00,79.43,476.56,2026-09-03 22:14:48,2026-09-03 22:14:48
SRC_ORDER_ITEM_B002_000012160,OI0000383990,O000124781,P000310,1,626.28,0.00,125.26,751.54,2026-09-03 22:14:48,2026-09-03 22:14:48
SRC_ORDER_ITEM_B002_000012161,OI0000383991,O000124781,P000097,1,464.92,46.49,83.69,502.12,2026-09-03 22:14:48,2026-09-03 22:14:48
SRC_ORDER_ITEM_B002_000012162,OI0000383992,O000124782,P000319,1,15.23,0.00,3.05,18.28,2026-09-02 00:34:35,2026-09-02 00:34:35
SRC_ORDER_ITEM_B002_000012163,OI0000383993,O000124782,P000084,3,974.97,0.00,584.98,3509.89,2026-09-02 00:34:35,2026-09-02 00:34:35
SRC_ORDER_ITEM_B002_000012164,OI0000383994,O000124782,P000439,1,461.61,46.16,83.09,498.54,2026-09-02 00:34:35,2026-09-02 00:34:35
SRC_ORDER_ITEM_B002_000012165,OI0000383995,O000124783,P000211,1,126.84,0.00,25.37,152.21,2026-09-03 19:15:40,2026-09-03 19:15:40
SRC_ORDER_ITEM_B002_000012166,OI0000383996,O000124783,P000512,2,757.57,0.00,303.03,1818.17,2026-09-03 19:15:40,2026-09-03 19:15:40
SRC_ORDER_ITEM_B002_000012167,OI0000383997,O000124783,P000012,1,41.85,2.09,7.95,47.71,2026-09-03 19:15:40,2026-09-03 19:15:40
SRC_ORDER_ITEM_B002_000012168,OI0000383998,O000124784,P000517,2,275.54,0.00,110.22,661.30,2026-09-01 07:45:26,2026-09-01 07:45:26
SRC_ORDER_ITEM_B002_000012169,OI0000383999,O000124784,P000463,2,604.47,0.00,241.79,1450.73,2026-09-01 07:45:26,2026-09-01 07:45:26
SRC_ORDER_ITEM_B002_000012170,OI0000384000,O000124784,P000296,1,368.65,0.00,73.73,442.38,2026-09-01 07:45:26,2026-09-01 07:45:26
SRC_ORDER_ITEM_B002_000012171,OI0000384001,O000124784,P000044,2,83.49,0.00,33.40,200.38,2026-09-01 07:45:26,2026-09-01 07:45:26
SRC_ORDER_ITEM_B002_000012172,OI0000384002,O000124784,P000011,1,583.37,0.00,116.67,700.04,2026-09-01 07:45:26,2026-09-01 07:45:26
SRC_ORDER_ITEM_B002_000012173,OI0000384003,O000124785,P000481,1,182.36,27.35,31.00,186.01,2026-09-03 06:39:22,2026-09-03 06:39:22
SRC_ORDER_ITEM_B002_000012174,OI0000384004,O000124786,P000350,2,679.44,135.89,244.60,1467.59,2026-09-03 04:30:54,2026-09-03 04:30:54
SRC_ORDER_ITEM_B002_000012175,OI0000384005,O000124786,P000292,2,47.56,14.27,16.17,97.02,2026-09-03 04:30:54,2026-09-03 04:30:54
SRC_ORDER_ITEM_B002_000012176,OI0000384006,O000124786,P000188,1,722.56,36.13,137.29,823.72,2026-09-03 04:30:54,2026-09-03 04:30:54
SRC_ORDER_ITEM_B002_000012177,OI0000384007,O000124787,P000152,4,167.35,0.00,133.88,803.28,2026-09-02 22:59:18,2026-09-02 22:59:18
SRC_ORDER_ITEM_B002_000012178,OI0000384008,O000124787,P000346,1,885.12,0.00,177.02,1062.14,2026-09-02 22:59:18,2026-09-02 22:59:18
SRC_ORDER_ITEM_B002_000012179,OI0000384009,O000124787,P000405,2,713.59,0.00,285.44,1712.62,2026-09-02 22:59:18,2026-09-02 22:59:18
SRC_ORDER_ITEM_B002_000012180,OI0000384010,O000124787,P000513,1,792.46,0.00,158.49,950.95,2026-09-02 22:59:18,2026-09-02 22:59:18
SRC_ORDER_ITEM_B002_000012181,OI0000384011,O000124787,P000205,1,212.28,0.00,42.46,254.74,2026-09-02 22:59:18,2026-09-02 22:59:18
SRC_ORDER_ITEM_B002_000012182,OI0000384012,O000124788,P000378,1,808.21,161.64,129.31,775.88,2026-09-02 03:19:26,2026-09-02 03:19:26
SRC_ORDER_ITEM_B002_000012183,OI0000384013,O000124788,P000132,1,458.89,0.00,91.78,550.67,2026-09-02 03:19:26,2026-09-02 03:19:26
SRC_ORDER_ITEM_B002_000012184,OI0000384014,O000124789,P000461,1,591.24,0.00,118.25,709.49,2026-09-03 17:10:12,2026-09-03 17:10:12
SRC_ORDER_ITEM_B002_000012185,OI0000384015,O000124789,P000433,2,753.02,150.60,271.09,1626.53,2026-09-03 17:10:12,2026-09-03 17:10:12
SRC_ORDER_ITEM_B002_000012186,OI0000384016,O000124789,P000021,1,190.82,19.08,34.35,206.09,2026-09-03 17:10:12,2026-09-03 17:10:12
SRC_ORDER_ITEM_B002_000012187,OI0000384017,O000124790,P000376,1,781.32,78.13,140.64,843.83,2026-09-03 23:34:14,2026-09-03 23:34:14
SRC_ORDER_ITEM_B002_000012188,OI0000384018,O000124791,P000276,2,998.35,0.00,399.34,2396.04,2026-09-02 07:53:02,2026-09-02 07:53:02
SRC_ORDER_ITEM_B002_000012189,OI0000384019,O000124791,P000476,1,391.21,0.00,78.24,469.45,2026-09-02 07:53:02,2026-09-02 07:53:02
SRC_ORDER_ITEM_B002_000012190,OI0000384020,O000124791,P000527,1,113.03,0.00,22.61,135.64,2026-09-02 07:53:02,2026-09-02 07:53:02
SRC_ORDER_ITEM_B002_000012191,OI0000384021,O000124792,P000112,1,637.75,0.00,127.55,765.30,2026-09-03 16:24:13,2026-09-03 16:24:13
SRC_ORDER_ITEM_B002_000012192,OI0000384022,O000124792,P000494,2,906.09,181.22,326.19,1957.15,2026-09-03 16:24:13,2026-09-03 16:24:13
SRC_ORDER_ITEM_B002_000012193,OI0000384023,O000124792,P000385,1,76.53,11.48,13.01,78.06,2026-09-03 16:24:13,2026-09-03 16:24:13
SRC_ORDER_ITEM_B002_000012194,OI0000384024,O000124793,P000096,1,142.27,0.00,28.45,170.72,2026-09-03 07:49:53,2026-09-03 07:49:53
SRC_ORDER_ITEM_B002_000012195,OI0000384025,O000124793,P000340,2,920.65,184.13,331.43,1988.60,2026-09-03 07:49:53,2026-09-03 07:49:53
SRC_ORDER_ITEM_B002_000012196,OI0000384026,O000124794,P000288,1,487.83,0.00,97.57,585.40,2026-09-01 12:56:01,2026-09-01 12:56:01
SRC_ORDER_ITEM_B002_000012197,OI0000384027,O000124794,P000110,2,655.56,0.00,262.22,1573.34,2026-09-01 12:56:01,2026-09-01 12:56:01
SRC_ORDER_ITEM_B002_000012198,OI0000384028,O000124794,P000328,1,532.26,0.00,106.45,638.71,2026-09-01 12:56:01,2026-09-01 12:56:01
SRC_ORDER_ITEM_B002_000012199,OI0000384029,O000124795,P000168,3,616.57,0.00,369.94,2219.65,2026-09-02 22:31:43,2026-09-02 22:31:43
SRC_ORDER_ITEM_B002_000012200,OI0000384030,O000124795,P000321,1,31.38,0.00,6.28,37.66,2026-09-02 22:31:43,2026-09-02 22:31:43
