inventory_snapshot_id,store_id,product_id,available_qty,avg_daily_sales,days_of_supply,lead_time_days,edge_case_code,description
INV00009057,S019,P00057,0,0.1,0.0,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009058,S019,P00058,0,0.0333,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009059,S019,P00059,0,0.2,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009060,S019,P00060,1,0.1333,7.5,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009061,S019,P00061,1,0.2333,4.29,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009063,S019,P00063,1,0.0667,14.99,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009064,S019,P00064,4,0.3,13.33,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009070,S019,P00070,8,0.4667,17.14,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009072,S019,P00072,5,0.2667,18.75,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009073,S019,P00073,1,0.1,10.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009074,S019,P00074,3,0.2,15.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009076,S019,P00076,0,0.1,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009078,S019,P00078,4,0.2,20.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009080,S019,P00080,2,0.1667,12.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009081,S019,P00081,0,0.0333,0.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009082,S019,P00082,0,0.1,0.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009084,S019,P00084,2,0.3333,6.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009087,S019,P00087,2,0.2,10.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009088,S019,P00088,4,0.2667,15.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009089,S019,P00089,1,0.2,5.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009090,S019,P00090,1,0.1,10.0,18,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009093,S019,P00093,1,0.2,5.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009094,S019,P00094,0,0.3,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009095,S019,P00095,2,0.2,10.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009098,S019,P00098,1,0.0667,14.99,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009099,S019,P00099,0,0.0333,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009100,S019,P00100,3,0.2333,12.86,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009101,S019,P00101,0,0.2333,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009102,S019,P00102,2,0.1333,15.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009103,S019,P00103,0,0.0667,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009104,S019,P00104,0,0.0667,0.0,4,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009105,S019,P00105,0,0.0333,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009106,S019,P00106,4,0.2333,17.15,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009110,S019,P00110,0,0.1667,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009111,S019,P00111,1,0.2,5.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009112,S019,P00112,1,0.0667,14.99,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009115,S019,P00115,1,0.1,10.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009117,S019,P00117,2,0.1333,15.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009120,S019,P00120,4,0.2333,17.15,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009121,S019,P00121,3,0.1667,18.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009124,S019,P00124,1,0.1333,7.5,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009130,S019,P00130,0,0.2333,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009131,S019,P00131,1,0.1667,6.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009135,S019,P00135,1,0.1,10.0,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009137,S019,P00137,0,0.1,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009138,S019,P00138,3,0.3,10.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009140,S019,P00140,1,0.1,10.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009141,S019,P00141,7,0.4333,16.16,18,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009143,S019,P00143,0,0.1667,0.0,7,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009144,S019,P00144,2,0.2333,8.57,20,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009145,S019,P00145,1,0.0667,14.99,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009146,S019,P00146,2,0.1667,12.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009150,S019,P00150,1,0.1333,7.5,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009151,S019,P00151,1,0.2,5.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009152,S019,P00152,0,0.1,0.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009156,S019,P00156,0,0.0333,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009157,S019,P00157,0,0.0667,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009160,S019,P00160,3,0.1333,22.51,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009162,S019,P00162,0,0.0667,0.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009163,S019,P00163,2,0.2333,8.57,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009164,S019,P00164,1,0.2333,4.29,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009165,S019,P00165,4,0.3,13.33,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009166,S019,P00166,0,0.1333,0.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009167,S019,P00167,1,0.2333,4.29,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009168,S019,P00168,0,0.2,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009169,S019,P00169,1,0.1667,6.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009170,S019,P00170,0,0.1,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009172,S019,P00172,0,0.1,0.0,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009177,S019,P00177,3,0.1667,18.0,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009178,S019,P00178,0,0.0333,0.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009180,S019,P00180,2,0.1333,15.0,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009182,S019,P00182,0,0.1,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009184,S019,P00184,1,0.1,10.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009185,S019,P00185,5,0.3667,13.64,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009186,S019,P00186,1,0.0667,14.99,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009187,S019,P00187,0,0.0333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009188,S019,P00188,4,0.2333,17.15,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009189,S019,P00189,3,0.2,15.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009191,S019,P00191,0,0.1,0.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009193,S019,P00193,2,0.2333,8.57,24,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009194,S019,P00194,0,0.0333,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009197,S019,P00197,0,0.1333,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009198,S019,P00198,4,0.2333,17.15,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009200,S019,P00200,0,0.0333,0.0,6,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009205,S019,P00205,0,0.3333,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009206,S019,P00206,1,0.1,10.0,12,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009208,S019,P00208,1,0.2,5.0,21,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009213,S019,P00213,3,0.3333,9.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009214,S019,P00214,1,0.2667,3.75,26,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009215,S019,P00215,0,0.0667,0.0,2,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009216,S019,P00216,0,0.0667,0.0,19,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009218,S019,P00218,0,0.1,0.0,17,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009220,S019,P00220,5,0.3,16.67,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009223,S019,P00223,1,0.1667,6.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009225,S019,P00225,1,0.2333,4.29,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009227,S019,P00227,2,0.2,10.0,23,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009231,S019,P00231,0,0.0333,0.0,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009232,S019,P00232,0,0.0667,0.0,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009234,S019,P00234,5,0.3333,15.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009235,S019,P00235,3,0.2667,11.25,30,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009238,S019,P00238,1,0.1,10.0,25,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009240,S019,P00240,1,0.1,10.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009241,S019,P00241,0,0.1333,0.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009242,S019,P00242,1,0.0667,14.99,22,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009243,S019,P00243,1,0.1667,6.0,14,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009244,S019,P00244,0,0.2667,0.0,28,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009247,S019,P00247,0,0.0333,0.0,5,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009248,S019,P00248,0,0.1667,0.0,29,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009249,S019,P00249,1,0.2333,4.29,11,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009250,S019,P00250,3,0.3,10.0,16,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
INV00009252,S019,P00252,0,0.1667,0.0,10,VALID_STOCK_AVAILABILITY_RISK,Valid inventory position where days of supply is below supplier lead time
