inventory_snapshot_id,snapshot_date,store_id,product_id,supplier_id,on_hand_qty,reserved_qty,available_qty,units_sold_30d,avg_daily_sales,lead_time_days,supplier_reliability,days_of_supply
INV00006618,2025-12-31,S014,P00118,SUP0043,1,0,1,2,0.0667,2,0.829,14.99
INV00006619,2025-12-31,S014,P00119,SUP0029,1,1,0,3,0.1,6,0.9,0.0
INV00006620,2025-12-31,S014,P00120,SUP0012,3,2,1,3,0.1,28,0.926,10.0
INV00006621,2025-12-31,S014,P00121,SUP0047,2,2,0,5,0.1667,23,0.949,0.0
INV00006622,2025-12-31,S014,P00122,SUP0015,8,3,5,6,0.2,5,0.991,25.0
INV00006623,2025-12-31,S014,P00123,SUP0030,3,2,1,4,0.1333,11,0.96,7.5
INV00006624,2025-12-31,S014,P00124,SUP0047,6,3,3,0,0.0,23,0.949,
INV00006625,2025-12-31,S014,P00125,SUP0032,22,10,12,20,0.6667,2,0.899,18.0
INV00006626,2025-12-31,S014,P00126,SUP0029,18,9,9,0,0.0,6,0.9,
INV00006627,2025-12-31,S014,P00127,SUP0003,10,10,0,15,0.5,14,0.947,0.0
INV00006628,2025-12-31,S014,P00128,SUP0017,6,6,0,5,0.1667,4,0.858,0.0
INV00006629,2025-12-31,S014,P00129,SUP0034,12,1,11,11,0.3667,6,0.907,30.0
INV00006630,2025-12-31,S014,P00130,SUP0032,2,2,0,4,0.1333,2,0.899,0.0
INV00006631,2025-12-31,S014,P00131,SUP0023,2,2,0,3,0.1,25,0.938,0.0
INV00006632,2025-12-31,S014,P00132,SUP0046,2,2,0,2,0.0667,5,0.844,0.0
INV00006633,2025-12-31,S014,P00133,SUP0045,6,2,4,9,0.3,7,0.847,13.33
INV00006634,2025-12-31,S014,P00134,SUP0014,1,1,0,1,0.0333,6,0.872,0.0
INV00006635,2025-12-31,S014,P00135,SUP0035,3,3,0,4,0.1333,20,0.951,0.0
INV00006636,2025-12-31,S014,P00136,SUP0036,4,2,2,4,0.1333,20,0.804,15.0
INV00006637,2025-12-31,S014,P00137,SUP0021,4,3,1,4,0.1333,24,0.903,7.5
INV00006638,2025-12-31,S014,P00138,SUP0040,5,2,3,5,0.1667,11,0.951,18.0
INV00006639,2025-12-31,S014,P00139,SUP0017,13,4,9,9,0.3,4,0.858,30.0
INV00006640,2025-12-31,S014,P00140,SUP0020,10,3,7,10,0.3333,23,0.878,21.0
INV00006641,2025-12-31,S014,P00141,SUP0001,9,6,3,7,0.2333,18,0.967,12.86
INV00006642,2025-12-31,S014,P00142,SUP0034,6,2,4,4,0.1333,6,0.907,30.01
INV00006643,2025-12-31,S014,P00143,SUP0045,7,7,0,5,0.1667,7,0.847,0.0
INV00006644,2025-12-31,S014,P00144,SUP0035,8,7,1,9,0.3,20,0.951,3.33
INV00006645,2025-12-31,S014,P00145,SUP0022,1,0,1,3,0.1,16,0.819,10.0
INV00006646,2025-12-31,S014,P00146,SUP0022,11,2,9,8,0.2667,16,0.819,33.75
INV00006647,2025-12-31,S014,P00147,SUP0046,1,1,0,2,0.0667,5,0.844,0.0
INV00006648,2025-12-31,S014,P00148,SUP0015,1,1,0,1,0.0333,5,0.991,0.0
INV00006649,2025-12-31,S014,P00149,SUP0036,11,2,9,8,0.2667,20,0.804,33.75
INV00006650,2025-12-31,S014,P00150,SUP0008,3,1,2,2,0.0667,14,0.883,29.99
INV00006651,2025-12-31,S014,P00151,SUP0004,4,4,0,5,0.1667,17,0.948,0.0
INV00006652,2025-12-31,S014,P00152,SUP0023,4,2,2,5,0.1667,25,0.938,12.0
INV00006653,2025-12-31,S014,P00153,SUP0005,2,1,1,5,0.1667,4,0.858,6.0
INV00006654,2025-12-31,S014,P00154,SUP0001,3,3,0,3,0.1,18,0.967,0.0
INV00006655,2025-12-31,S014,P00155,SUP0031,7,0,7,6,0.2,21,0.958,35.0
INV00006656,2025-12-31,S014,P00156,SUP0040,7,4,3,5,0.1667,11,0.951,18.0
INV00006657,2025-12-31,S014,P00157,SUP0031,5,3,2,4,0.1333,21,0.958,15.0
INV00006658,2025-12-31,S014,P00158,SUP0008,1,1,0,2,0.0667,14,0.883,0.0
INV00006659,2025-12-31,S014,P00159,SUP0006,6,5,1,7,0.2333,12,0.852,4.29
INV00006660,2025-12-31,S014,P00160,SUP0019,9,4,5,7,0.2333,26,0.868,21.43
INV00006661,2025-12-31,S014,P00161,SUP0028,10,5,5,8,0.2667,3,0.981,18.75
INV00006662,2025-12-31,S014,P00162,SUP0016,7,5,2,7,0.2333,29,0.922,8.57
INV00006663,2025-12-31,S014,P00163,SUP0039,19,6,13,13,0.4333,10,0.858,30.0
INV00006664,2025-12-31,S014,P00164,SUP0025,1,0,1,1,0.0333,24,0.983,30.03
INV00006665,2025-12-31,S014,P00165,SUP0002,6,4,2,6,0.2,14,0.955,10.0
INV00006666,2025-12-31,S014,P00166,SUP0021,6,5,1,4,0.1333,24,0.903,7.5
INV00006667,2025-12-31,S014,P00167,SUP0030,13,5,8,10,0.3333,11,0.96,24.0
INV00006668,2025-12-31,S014,P00168,SUP0004,5,4,1,7,0.2333,17,0.948,4.29
INV00006669,2025-12-31,S014,P00169,SUP0048,4,4,0,6,0.2,25,0.813,0.0
INV00006670,2025-12-31,S014,P00170,SUP0047,2,0,2,3,0.1,23,0.949,20.0
INV00006671,2025-12-31,S014,P00171,SUP0034,3,1,2,3,0.1,6,0.907,20.0
INV00006672,2025-12-31,S014,P00172,SUP0010,5,1,4,8,0.2667,30,0.95,15.0
INV00006673,2025-12-31,S014,P00173,SUP0005,1,0,1,2,0.0667,4,0.858,14.99
INV00006674,2025-12-31,S014,P00174,SUP0015,7,6,1,5,0.1667,5,0.991,6.0
INV00006675,2025-12-31,S014,P00175,SUP0026,1,1,0,1,0.0333,4,0.845,0.0
INV00006676,2025-12-31,S014,P00176,SUP0018,4,4,0,5,0.1667,17,0.888,0.0
INV00006677,2025-12-31,S014,P00177,SUP0025,9,4,5,10,0.3333,24,0.983,15.0
INV00006678,2025-12-31,S014,P00178,SUP0038,6,6,0,5,0.1667,21,0.846,0.0
INV00006679,2025-12-31,S014,P00179,SUP0030,5,4,1,5,0.1667,11,0.96,6.0
INV00006680,2025-12-31,S014,P00180,SUP0019,3,0,3,3,0.1,26,0.868,30.0
INV00006681,2025-12-31,S014,P00181,SUP0040,20,4,16,0,0.0,11,0.951,
INV00006682,2025-12-31,S014,P00182,SUP0041,6,3,3,6,0.2,22,0.875,15.0
INV00006683,2025-12-31,S014,P00183,SUP0033,7,2,5,7,0.2333,10,0.948,21.43
INV00006684,2025-12-31,S014,P00184,SUP0048,4,4,0,3,0.1,25,0.813,0.0
INV00006685,2025-12-31,S014,P00185,SUP0049,6,0,6,9,0.3,16,0.829,20.0
INV00006686,2025-12-31,S014,P00186,SUP0004,3,3,0,4,0.1333,17,0.948,0.0
INV00006687,2025-12-31,S014,P00187,SUP0003,1,0,1,1,0.0333,14,0.947,30.03
INV00006688,2025-12-31,S014,P00188,SUP0023,1,1,0,1,0.0333,25,0.938,0.0
INV00006689,2025-12-31,S014,P00189,SUP0044,10,1,9,7,0.2333,29,0.972,38.58
INV00006690,2025-12-31,S014,P00190,SUP0044,1,0,1,2,0.0667,29,0.972,14.99
INV00006691,2025-12-31,S014,P00191,SUP0020,7,3,4,5,0.1667,23,0.878,24.0
INV00006692,2025-12-31,S014,P00192,SUP0046,5,1,4,4,0.1333,5,0.844,30.01
INV00006693,2025-12-31,S014,P00193,SUP0021,4,4,0,3,0.1,24,0.903,0.0
INV00006694,2025-12-31,S014,P00194,SUP0018,6,6,0,5,0.1667,17,0.888,0.0
INV00006695,2025-12-31,S014,P00195,SUP0030,3,1,2,3,0.1,11,0.96,20.0
INV00006696,2025-12-31,S014,P00196,SUP0034,4,2,2,5,0.1667,6,0.907,12.0
INV00006697,2025-12-31,S014,P00197,SUP0032,3,0,3,5,0.1667,2,0.899,18.0
INV00006698,2025-12-31,S014,P00198,SUP0042,6,0,6,5,0.1667,25,0.975,35.99
INV00006699,2025-12-31,S014,P00199,SUP0035,7,2,5,5,0.1667,20,0.951,29.99
INV00006700,2025-12-31,S014,P00200,SUP0034,8,6,2,7,0.2333,6,0.907,8.57
INV00006701,2025-12-31,S014,P00201,SUP0005,8,2,6,6,0.2,4,0.858,30.0
INV00006702,2025-12-31,S014,P00202,SUP0029,2,0,2,2,0.0667,6,0.9,29.99
INV00006703,2025-12-31,S014,P00203,SUP0038,3,1,2,6,0.2,21,0.846,10.0
INV00006704,2025-12-31,S014,P00204,SUP0034,3,3,0,2,0.0667,6,0.907,0.0
INV00006705,2025-12-31,S014,P00205,SUP0041,6,1,5,5,0.1667,22,0.875,29.99
INV00006706,2025-12-31,S014,P00206,SUP0006,9,2,7,8,0.2667,12,0.852,26.25
INV00006707,2025-12-31,S014,P00207,SUP0008,3,0,3,4,0.1333,14,0.883,22.51
INV00006708,2025-12-31,S014,P00208,SUP0038,1,0,1,2,0.0667,21,0.846,14.99
INV00006709,2025-12-31,S014,P00209,SUP0045,11,10,1,11,0.3667,7,0.847,2.73
INV00006710,2025-12-31,S014,P00210,SUP0017,9,1,8,10,0.3333,4,0.858,24.0
INV00006711,2025-12-31,S014,P00211,SUP0016,8,3,5,9,0.3,29,0.922,16.67
INV00006712,2025-12-31,S014,P00212,SUP0006,3,3,0,3,0.1,12,0.852,0.0
INV00006713,2025-12-31,S014,P00213,SUP0020,1,0,1,1,0.0333,23,0.878,30.03
INV00006714,2025-12-31,S014,P00214,SUP0019,2,1,1,3,0.1,26,0.868,10.0
INV00006715,2025-12-31,S014,P00215,SUP0043,2,1,1,5,0.1667,2,0.829,6.0
INV00006716,2025-12-31,S014,P00216,SUP0009,1,1,0,1,0.0333,19,0.914,0.0
INV00006717,2025-12-31,S014,P00217,SUP0034,9,7,2,0,0.0,6,0.907,
INV00006718,2025-12-31,S014,P00218,SUP0004,4,0,4,12,0.4,17,0.948,10.0
INV00006719,2025-12-31,S014,P00219,SUP0046,13,6,7,0,0.0,5,0.844,
INV00006720,2025-12-31,S014,P00220,SUP0048,9,2,7,6,0.2,25,0.813,35.0
INV00006721,2025-12-31,S014,P00221,SUP0027,2,1,1,2,0.0667,22,0.917,14.99
INV00006722,2025-12-31,S014,P00222,SUP0011,4,1,3,3,0.1,24,0.81,30.0
INV00006723,2025-12-31,S014,P00223,SUP0027,3,0,3,4,0.1333,22,0.917,22.51
INV00006724,2025-12-31,S014,P00224,SUP0040,8,4,4,7,0.2333,11,0.951,17.15
INV00006725,2025-12-31,S014,P00225,SUP0020,2,2,0,3,0.1,23,0.878,0.0
INV00006726,2025-12-31,S014,P00226,SUP0019,4,0,4,5,0.1667,26,0.868,24.0
INV00006727,2025-12-31,S014,P00227,SUP0020,1,0,1,2,0.0667,23,0.878,14.99
INV00006728,2025-12-31,S014,P00228,SUP0033,5,5,0,7,0.2333,10,0.948,0.0
INV00006729,2025-12-31,S014,P00229,SUP0011,2,0,2,2,0.0667,24,0.81,29.99
INV00006730,2025-12-31,S014,P00230,SUP0011,4,0,4,12,0.4,24,0.81,10.0
INV00006731,2025-12-31,S014,P00231,SUP0013,1,1,0,1,0.0333,22,0.804,0.0
INV00006732,2025-12-31,S014,P00232,SUP0040,4,4,0,3,0.1,11,0.951,0.0
INV00006733,2025-12-31,S014,P00233,SUP0017,1,1,0,2,0.0667,4,0.858,0.0
INV00006734,2025-12-31,S014,P00234,SUP0049,10,8,2,10,0.3333,16,0.829,6.0
INV00006735,2025-12-31,S014,P00235,SUP0010,11,7,4,14,0.4667,30,0.95,8.57
INV00006736,2025-12-31,S014,P00236,SUP0039,1,1,0,2,0.0667,10,0.858,0.0
INV00006737,2025-12-31,S014,P00237,SUP0015,1,1,0,2,0.0667,5,0.991,0.0
INV00006738,2025-12-31,S014,P00238,SUP0042,10,9,1,8,0.2667,25,0.975,3.75
INV00006739,2025-12-31,S014,P00239,SUP0014,6,6,0,5,0.1667,6,0.872,0.0
INV00006740,2025-12-31,S014,P00240,SUP0002,5,1,4,7,0.2333,14,0.955,17.15
INV00006741,2025-12-31,S014,P00241,SUP0002,1,0,1,2,0.0667,14,0.955,14.99
INV00006742,2025-12-31,S014,P00242,SUP0041,5,5,0,6,0.2,22,0.875,0.0
INV00006743,2025-12-31,S014,P00243,SUP0002,6,6,0,4,0.1333,14,0.955,0.0
INV00006744,2025-12-31,S014,P00244,SUP0037,1,1,0,1,0.0333,28,0.809,0.0
INV00006745,2025-12-31,S014,P00245,SUP0001,2,1,1,5,0.1667,18,0.967,6.0
INV00006746,2025-12-31,S014,P00246,SUP0039,3,1,2,3,0.1,10,0.858,20.0
INV00006747,2025-12-31,S014,P00247,SUP0046,1,0,1,2,0.0667,5,0.844,14.99
INV00006748,2025-12-31,S014,P00248,SUP0016,5,5,0,11,0.3667,29,0.922,0.0
INV00006749,2025-12-31,S014,P00249,SUP0040,5,4,1,5,0.1667,11,0.951,6.0
INV00006750,2025-12-31,S014,P00250,SUP0022,10,9,1,7,0.2333,16,0.819,4.29
INV00006751,2025-12-31,S014,P00251,SUP0039,6,1,5,5,0.1667,10,0.858,29.99
INV00006752,2025-12-31,S014,P00252,SUP0033,1,1,0,3,0.1,10,0.948,0.0
INV00006753,2025-12-31,S014,P00253,SUP0013,2,1,1,2,0.0667,22,0.804,14.99
INV00006754,2025-12-31,S014,P00254,SUP0018,4,1,3,3,0.1,17,0.888,30.0
INV00006755,2025-12-31,S014,P00255,SUP0017,3,3,0,6,0.2,4,0.858,0.0
INV00006756,2025-12-31,S014,P00256,SUP0012,5,1,4,9,0.3,28,0.926,13.33
INV00006757,2025-12-31,S014,P00257,SUP0022,3,3,0,2,0.0667,16,0.819,0.0
INV00006758,2025-12-31,S014,P00258,SUP0044,4,0,4,3,0.1,29,0.972,40.0
INV00006759,2025-12-31,S014,P00259,SUP0025,12,10,2,9,0.3,24,0.983,6.67
INV00006760,2025-12-31,S014,P00260,SUP0045,1,1,0,3,0.1,7,0.847,0.0
INV00006761,2025-12-31,S014,P00261,SUP0012,4,1,3,6,0.2,28,0.926,15.0
INV00006762,2025-12-31,S014,P00262,SUP0030,2,2,0,4,0.1333,11,0.96,0.0
INV00006763,2025-12-31,S014,P00263,SUP0016,2,2,0,4,0.1333,29,0.922,0.0
INV00006764,2025-12-31,S014,P00264,SUP0050,2,0,2,4,0.1333,18,0.945,15.0
INV00006765,2025-12-31,S014,P00265,SUP0014,2,1,1,4,0.1333,6,0.872,7.5
INV00006766,2025-12-31,S014,P00266,SUP0009,9,7,2,7,0.2333,19,0.914,8.57
INV00006767,2025-12-31,S014,P00267,SUP0006,2,2,0,2,0.0667,12,0.852,0.0
INV00006768,2025-12-31,S014,P00268,SUP0049,1,0,1,2,0.0667,16,0.829,14.99
INV00006769,2025-12-31,S014,P00269,SUP0011,1,0,1,2,0.0667,24,0.81,14.99
INV00006770,2025-12-31,S014,P00270,SUP0024,12,7,5,10,0.3333,23,0.912,15.0
INV00006771,2025-12-31,S014,P00271,SUP0041,3,0,3,7,0.2333,22,0.875,12.86
INV00006772,2025-12-31,S014,P00272,SUP0006,3,0,3,7,0.2333,12,0.852,12.86
INV00006773,2025-12-31,S014,P00273,SUP0021,3,3,0,2,0.0667,24,0.903,0.0
INV00006774,2025-12-31,S014,P00274,SUP0013,3,2,1,3,0.1,22,0.804,10.0
INV00006775,2025-12-31,S014,P00275,SUP0049,4,0,4,3,0.1,16,0.829,40.0
INV00006776,2025-12-31,S014,P00276,SUP0014,8,6,2,6,0.2,6,0.872,10.0
INV00006777,2025-12-31,S014,P00277,SUP0024,6,4,2,6,0.2,23,0.912,10.0
INV00006778,2025-12-31,S014,P00278,SUP0050,11,10,1,10,0.3333,18,0.945,3.0
INV00006779,2025-12-31,S014,P00279,SUP0024,10,4,6,7,0.2333,23,0.912,25.72
INV00006780,2025-12-31,S014,P00280,SUP0038,4,1,3,5,0.1667,21,0.846,18.0
INV00006781,2025-12-31,S014,P00281,SUP0048,1,0,1,1,0.0333,25,0.813,30.03
INV00006782,2025-12-31,S014,P00282,SUP0041,9,9,0,7,0.2333,22,0.875,0.0
INV00006783,2025-12-31,S014,P00283,SUP0035,1,0,1,1,0.0333,20,0.951,30.03
INV00006784,2025-12-31,S014,P00284,SUP0001,5,5,0,4,0.1333,18,0.967,0.0
INV00006785,2025-12-31,S014,P00285,SUP0005,2,0,2,7,0.2333,4,0.858,8.57
INV00006786,2025-12-31,S014,P00286,SUP0002,20,9,11,0,0.0,14,0.955,
INV00006787,2025-12-31,S014,P00287,SUP0044,1,0,1,1,0.0333,29,0.972,30.03
INV00006788,2025-12-31,S014,P00288,SUP0049,6,1,5,4,0.1333,16,0.829,37.51
INV00006789,2025-12-31,S014,P00289,SUP0032,1,0,1,3,0.1,2,0.899,10.0
INV00006790,2025-12-31,S014,P00290,SUP0036,3,3,0,3,0.1,20,0.804,0.0
INV00006791,2025-12-31,S014,P00291,SUP0008,18,10,8,0,0.0,14,0.883,
INV00006792,2025-12-31,S014,P00292,SUP0008,12,9,3,9,0.3,14,0.883,10.0
INV00006793,2025-12-31,S014,P00293,SUP0037,3,2,1,3,0.1,28,0.809,10.0
INV00006794,2025-12-31,S014,P00294,SUP0020,11,0,11,0,0.0,23,0.878,
INV00006795,2025-12-31,S014,P00295,SUP0004,8,7,1,6,0.2,17,0.948,5.0
INV00006796,2025-12-31,S014,P00296,SUP0024,1,1,0,1,0.0333,23,0.912,0.0
INV00006797,2025-12-31,S014,P00297,SUP0026,2,1,1,3,0.1,4,0.845,10.0
INV00006798,2025-12-31,S014,P00298,SUP0035,24,3,21,0,0.0,20,0.951,
INV00006799,2025-12-31,S014,P00299,SUP0004,4,4,0,4,0.1333,17,0.948,0.0
INV00006800,2025-12-31,S014,P00300,SUP0042,6,3,3,10,0.3333,25,0.975,9.0
INV00006801,2025-12-31,S014,P00301,SUP0045,4,0,4,3,0.1,7,0.847,40.0
INV00006802,2025-12-31,S014,P00302,SUP0037,1,0,1,1,0.0333,28,0.809,30.03
INV00006803,2025-12-31,S014,P00303,SUP0006,3,2,1,2,0.0667,12,0.852,14.99
INV00006804,2025-12-31,S014,P00304,SUP0031,5,5,0,7,0.2333,21,0.958,0.0
INV00006805,2025-12-31,S014,P00305,SUP0018,9,0,9,13,0.4333,17,0.888,20.77
INV00006806,2025-12-31,S014,P00306,SUP0013,1,0,1,3,0.1,22,0.804,10.0
INV00006807,2025-12-31,S014,P00307,SUP0033,4,0,4,3,0.1,10,0.948,40.0
INV00006808,2025-12-31,S014,P00308,SUP0011,18,8,10,14,0.4667,24,0.81,21.43
INV00006809,2025-12-31,S014,P00309,SUP0010,4,4,0,5,0.1667,30,0.95,0.0
INV00006810,2025-12-31,S014,P00310,SUP0044,3,0,3,2,0.0667,29,0.972,44.98
INV00006811,2025-12-31,S014,P00311,SUP0041,2,2,0,6,0.2,22,0.875,0.0
INV00006812,2025-12-31,S014,P00312,SUP0031,4,3,1,3,0.1,21,0.958,10.0
INV00006813,2025-12-31,S014,P00313,SUP0048,6,1,5,4,0.1333,25,0.813,37.51
INV00006814,2025-12-31,S014,P00314,SUP0028,3,3,0,6,0.2,3,0.981,0.0
INV00006815,2025-12-31,S014,P00315,SUP0036,1,1,0,2,0.0667,20,0.804,0.0
INV00006816,2025-12-31,S014,P00316,SUP0043,3,3,0,4,0.1333,2,0.829,0.0
INV00006817,2025-12-31,S014,P00317,SUP0042,4,1,3,5,0.1667,25,0.975,18.0
INV00006818,2025-12-31,S014,P00318,SUP0020,3,3,0,3,0.1,23,0.878,0.0
INV00006819,2025-12-31,S014,P00319,SUP0042,4,0,4,6,0.2,25,0.975,20.0
INV00006820,2025-12-31,S014,P00320,SUP0003,1,1,0,2,0.0667,14,0.947,0.0
INV00006821,2025-12-31,S014,P00321,SUP0016,3,0,3,4,0.1333,29,0.922,22.51
INV00006822,2025-12-31,S014,P00322,SUP0027,7,5,2,7,0.2333,22,0.917,8.57
INV00006823,2025-12-31,S014,P00323,SUP0018,4,3,1,10,0.3333,17,0.888,3.0
INV00006824,2025-12-31,S014,P00324,SUP0033,8,7,1,6,0.2,10,0.948,5.0
INV00006825,2025-12-31,S014,P00325,SUP0018,5,3,2,5,0.1667,17,0.888,12.0
INV00006826,2025-12-31,S014,P00326,SUP0002,1,1,0,1,0.0333,14,0.955,0.0
INV00006827,2025-12-31,S014,P00327,SUP0017,7,1,6,6,0.2,4,0.858,30.0
INV00006828,2025-12-31,S014,P00328,SUP0044,3,3,0,6,0.2,29,0.972,0.0
INV00006829,2025-12-31,S014,P00329,SUP0040,1,0,1,2,0.0667,11,0.951,14.99
INV00006830,2025-12-31,S014,P00330,SUP0033,3,0,3,2,0.0667,10,0.948,44.98
INV00006831,2025-12-31,S014,P00331,SUP0019,11,5,6,9,0.3,26,0.868,20.0
INV00006832,2025-12-31,S014,P00332,SUP0027,6,0,6,5,0.1667,22,0.917,35.99
INV00006833,2025-12-31,S014,P00333,SUP0022,3,1,2,3,0.1,16,0.819,20.0
INV00006834,2025-12-31,S014,P00334,SUP0003,6,2,4,10,0.3333,14,0.947,12.0
INV00006835,2025-12-31,S014,P00335,SUP0010,1,1,0,2,0.0667,30,0.95,0.0
INV00006836,2025-12-31,S014,P00336,SUP0036,2,2,0,6,0.2,20,0.804,0.0
INV00006837,2025-12-31,S014,P00337,SUP0011,2,2,0,3,0.1,24,0.81,0.0
INV00006838,2025-12-31,S014,P00338,SUP0046,6,3,3,6,0.2,5,0.844,15.0
INV00006839,2025-12-31,S014,P00339,SUP0025,2,1,1,4,0.1333,24,0.983,7.5
INV00006840,2025-12-31,S014,P00340,SUP0011,3,2,1,2,0.0667,24,0.81,14.99
INV00006841,2025-12-31,S014,P00341,SUP0042,6,0,6,4,0.1333,25,0.975,45.01
INV00006842,2025-12-31,S014,P00342,SUP0038,4,1,3,3,0.1,21,0.846,30.0
INV00006843,2025-12-31,S014,P00343,SUP0012,3,1,2,3,0.1,28,0.926,20.0
INV00006844,2025-12-31,S014,P00344,SUP0046,10,2,8,7,0.2333,5,0.844,34.29
INV00006845,2025-12-31,S014,P00345,SUP0010,12,7,5,12,0.4,30,0.95,12.5
INV00006846,2025-12-31,S014,P00346,SUP0009,6,6,0,4,0.1333,19,0.914,0.0
INV00006847,2025-12-31,S014,P00347,SUP0041,3,2,1,6,0.2,22,0.875,5.0
INV00006848,2025-12-31,S014,P00348,SUP0034,5,3,2,5,0.1667,6,0.907,12.0
INV00006849,2025-12-31,S014,P00349,SUP0027,1,1,0,1,0.0333,22,0.917,0.0
INV00006850,2025-12-31,S014,P00350,SUP0046,1,0,1,1,0.0333,5,0.844,30.03
INV00006851,2025-12-31,S014,P00351,SUP0016,1,1,0,1,0.0333,29,0.922,0.0
INV00006852,2025-12-31,S014,P00352,SUP0030,11,2,9,8,0.2667,11,0.96,33.75
INV00006853,2025-12-31,S014,P00353,SUP0002,7,4,3,5,0.1667,14,0.955,18.0
INV00006854,2025-12-31,S014,P00354,SUP0020,3,3,0,5,0.1667,23,0.878,0.0
INV00006855,2025-12-31,S014,P00355,SUP0028,3,2,1,4,0.1333,3,0.981,7.5
INV00006856,2025-12-31,S014,P00356,SUP0012,6,6,0,5,0.1667,28,0.926,0.0
INV00006857,2025-12-31,S014,P00357,SUP0027,6,3,3,4,0.1333,22,0.917,22.51
INV00006858,2025-12-31,S014,P00358,SUP0020,4,4,0,6,0.2,23,0.878,0.0
INV00006859,2025-12-31,S014,P00359,SUP0041,9,0,9,6,0.2,22,0.875,45.0
INV00006860,2025-12-31,S014,P00360,SUP0009,5,1,4,4,0.1333,19,0.914,30.01
INV00006861,2025-12-31,S014,P00361,SUP0044,6,5,1,8,0.2667,29,0.972,3.75
INV00006862,2025-12-31,S014,P00362,SUP0016,4,2,2,5,0.1667,29,0.922,12.0
INV00006863,2025-12-31,S014,P00363,SUP0040,7,2,5,8,0.2667,11,0.951,18.75
INV00006864,2025-12-31,S014,P00364,SUP0015,5,1,4,7,0.2333,5,0.991,17.15
INV00006865,2025-12-31,S014,P00365,SUP0002,7,4,3,5,0.1667,14,0.955,18.0
INV00006866,2025-12-31,S014,P00366,SUP0044,5,1,4,6,0.2,29,0.972,20.0
INV00006867,2025-12-31,S014,P00367,SUP0024,2,0,2,3,0.1,23,0.912,20.0
INV00006868,2025-12-31,S014,P00368,SUP0011,3,3,0,2,0.0667,24,0.81,0.0
INV00006869,2025-12-31,S014,P00369,SUP0049,5,0,5,9,0.3,16,0.829,16.67
INV00006870,2025-12-31,S014,P00370,SUP0013,4,1,3,3,0.1,22,0.804,30.0
INV00006871,2025-12-31,S014,P00371,SUP0038,1,0,1,1,0.0333,21,0.846,30.03
INV00006872,2025-12-31,S014,P00372,SUP0021,5,1,4,5,0.1667,24,0.903,24.0
INV00006873,2025-12-31,S014,P00373,SUP0026,1,0,1,1,0.0333,4,0.845,30.03
INV00006874,2025-12-31,S014,P00374,SUP0017,2,0,2,3,0.1,4,0.858,20.0
INV00006875,2025-12-31,S014,P00375,SUP0032,1,1,0,2,0.0667,2,0.899,0.0
INV00006876,2025-12-31,S014,P00376,SUP0039,4,1,3,6,0.2,10,0.858,15.0
INV00006877,2025-12-31,S014,P00377,SUP0040,4,4,0,10,0.3333,11,0.951,0.0
INV00006878,2025-12-31,S014,P00378,SUP0005,6,1,5,7,0.2333,4,0.858,21.43
INV00006879,2025-12-31,S014,P00379,SUP0026,2,1,1,4,0.1333,4,0.845,7.5
INV00006880,2025-12-31,S014,P00380,SUP0015,1,0,1,1,0.0333,5,0.991,30.03
INV00006881,2025-12-31,S014,P00381,SUP0037,4,0,4,8,0.2667,28,0.809,15.0
INV00006882,2025-12-31,S014,P00382,SUP0045,18,3,15,0,0.0,7,0.847,
INV00006883,2025-12-31,S014,P00383,SUP0006,5,2,3,4,0.1333,12,0.852,22.51
INV00006884,2025-12-31,S014,P00384,SUP0025,7,4,3,6,0.2,24,0.983,15.0
INV00006885,2025-12-31,S014,P00385,SUP0043,2,1,1,3,0.1,2,0.829,10.0
INV00006886,2025-12-31,S014,P00386,SUP0027,3,0,3,3,0.1,22,0.917,30.0
INV00006887,2025-12-31,S014,P00387,SUP0017,4,4,0,3,0.1,4,0.858,0.0
INV00006888,2025-12-31,S014,P00388,SUP0029,14,5,9,10,0.3333,6,0.9,27.0
INV00006889,2025-12-31,S014,P00389,SUP0040,2,2,0,3,0.1,11,0.951,0.0
INV00006890,2025-12-31,S014,P00390,SUP0030,2,1,1,3,0.1,11,0.96,10.0
INV00006891,2025-12-31,S014,P00391,SUP0049,7,2,5,7,0.2333,16,0.829,21.43
INV00006892,2025-12-31,S014,P00392,SUP0023,3,3,0,3,0.1,25,0.938,0.0
INV00006893,2025-12-31,S014,P00393,SUP0014,15,1,14,12,0.4,6,0.872,35.0
INV00006894,2025-12-31,S014,P00394,SUP0018,2,1,1,4,0.1333,17,0.888,7.5
INV00006895,2025-12-31,S014,P00395,SUP0013,1,0,1,3,0.1,22,0.804,10.0
INV00006896,2025-12-31,S014,P00396,SUP0014,2,1,1,2,0.0667,6,0.872,14.99
INV00006897,2025-12-31,S014,P00397,SUP0001,1,0,1,2,0.0667,18,0.967,14.99
INV00006898,2025-12-31,S014,P00398,SUP0010,16,4,12,12,0.4,30,0.95,30.0
INV00006899,2025-12-31,S014,P00399,SUP0001,5,0,5,6,0.2,18,0.967,25.0
INV00006900,2025-12-31,S014,P00400,SUP0002,7,0,7,5,0.1667,14,0.955,41.99
INV00006901,2025-12-31,S014,P00401,SUP0049,3,0,3,2,0.0667,16,0.829,44.98
INV00006902,2025-12-31,S014,P00402,SUP0019,1,0,1,2,0.0667,26,0.868,14.99
INV00006903,2025-12-31,S014,P00403,SUP0048,20,10,10,14,0.4667,25,0.813,21.43
