return_id,original_order_id,original_order_item_id,customer_id,return_timestamp,returned_quantity,refund_amount,return_type,return_reason
R0000018254,O0000033915,OI000000103293,C0009595,2025-12-26 03:25:24,2,152.12,FULL_LINE_RETURN,DEFECTIVE
R0000018255,O0000106528,OI000000325557,C0030512,2025-12-17 17:42:56,1,56.81,FULL_LINE_RETURN,WRONG_ITEM
R0000018256,O0000069065,OI000000210420,C0019580,2024-11-06 06:00:24,1,19.42,FULL_LINE_RETURN,UNWANTED
R0000018257,O0000154035,OI000000470859,C0044013,2025-02-16 13:19:34,1,8.74,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018258,O0000075684,OI000000230757,C0021603,2025-08-17 23:03:51,1,86.95,FULL_LINE_RETURN,DEFECTIVE
R0000018259,O0000162391,OI000000496530,C0046354,2025-06-19 18:31:35,1,33.41,FULL_LINE_RETURN,DAMAGED
R0000018260,O0000060257,OI000000183570,C0017035,2025-09-05 16:32:07,1,74.28,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018261,O0000145445,OI000000444751,C0041631,2025-04-19 17:49:45,1,12.66,FULL_LINE_RETURN,DAMAGED
R0000018262,O0000052407,OI000000159667,C0014823,2025-06-01 01:22:29,1,12.93,FULL_LINE_RETURN,DEFECTIVE
R0000018263,O0000044965,OI000000137073,C0012694,2025-08-31 05:39:55,3,26.01,FULL_LINE_RETURN,WRONG_ITEM
R0000018264,O0000106167,OI000000324489,C0030433,2025-12-07 02:42:55,1,37.74,FULL_LINE_RETURN,DEFECTIVE
R0000018265,O0000134198,OI000000410540,C0038381,2025-12-30 01:00:55,1,16.07,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018266,O0000100692,OI000000307630,C0028816,2024-09-02 19:16:10,1,10.14,FULL_LINE_RETURN,SIZE_ISSUE
R0000018267,O0000007999,OI000000024313,C0002221,2025-02-08 11:46:37,1,48.84,FULL_LINE_RETURN,SIZE_ISSUE
R0000018268,O0000071626,OI000000218241,C0020351,2025-03-05 20:44:08,1,16.73,FULL_LINE_RETURN,DAMAGED
R0000018269,O0000025771,OI000000078542,C0007220,2025-12-11 11:17:16,1,79.94,FULL_LINE_RETURN,WRONG_ITEM
R0000018270,O0000111719,OI000000341572,C0032028,2025-05-12 22:01:50,1,23.07,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018271,O0000039854,OI000000121468,C0011247,2024-12-06 22:08:38,1,10.81,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018272,O0000174375,OI000000533029,C0049756,2025-12-28 01:51:43,2,79.44,FULL_LINE_RETURN,SIZE_ISSUE
R0000018273,O0000088087,OI000000268737,C0025279,2025-12-20 08:27:38,4,335.77,FULL_LINE_RETURN,WRONG_ITEM
R0000018274,O0000142870,OI000000436892,C0040979,2025-12-20 19:56:24,1,45.73,FULL_LINE_RETURN,DEFECTIVE
R0000018275,O0000140475,OI000000429594,C0040313,2025-11-30 10:02:54,2,4.06,FULL_LINE_RETURN,WRONG_ITEM
R0000018276,O0000121743,OI000000372349,C0034905,2025-11-08 22:52:59,1,371.95,PARTIAL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018277,O0000150125,OI000000459109,C0042955,2024-12-28 06:56:08,1,581.78,FULL_LINE_RETURN,WRONG_ITEM
R0000018278,O0000090066,OI000000274917,C0025844,2025-01-05 09:55:27,2,13.16,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018279,O0000026712,OI000000081377,C0007514,2025-05-29 09:20:43,1,29.62,FULL_LINE_RETURN,DAMAGED
R0000018280,O0000045890,OI000000139975,C0012951,2025-12-25 09:53:35,2,10.45,FULL_LINE_RETURN,DAMAGED
R0000018281,O0000030176,OI000000092041,C0008515,2025-07-16 19:38:45,1,12.15,PARTIAL_LINE_RETURN,DEFECTIVE
R0000018282,O0000133256,OI000000407741,C0038158,2025-12-21 00:47:56,1,2.22,FULL_LINE_RETURN,UNWANTED
R0000018283,O0000041338,OI000000126033,C0011599,2025-11-23 05:57:58,1,95.32,FULL_LINE_RETURN,UNWANTED
R0000018284,O0000061738,OI000000188023,C0017465,2025-12-30 10:50:12,1,303.78,PARTIAL_LINE_RETURN,DAMAGED
R0000018285,O0000121903,OI000000372877,C0034960,2024-08-07 21:06:14,1,122.94,PARTIAL_LINE_RETURN,WRONG_ITEM
R0000018286,O0000037772,OI000000115162,C0010702,2025-05-09 03:26:42,1,69.27,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000018287,O0000124623,OI000000381188,C0035738,2025-10-02 01:41:29,1,22.59,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000018288,O0000028254,OI000000086132,C0007968,2025-12-12 21:41:55,1,155.99,FULL_LINE_RETURN,DEFECTIVE
R0000018289,O0000043828,OI000000133686,C0012335,2025-12-28 12:37:20,1,39.72,FULL_LINE_RETURN,SIZE_ISSUE
R0000018290,O0000046273,OI000000141148,C0013048,2025-02-11 14:07:31,1,11.65,FULL_LINE_RETURN,UNWANTED
R0000018291,O0000159716,OI000000488294,C0045618,2025-12-23 04:21:06,1,71.43,FULL_LINE_RETURN,UNWANTED
R0000018292,O0000140919,OI000000430903,C0040429,2025-08-01 10:17:35,1,116.59,FULL_LINE_RETURN,WRONG_ITEM
R0000018293,O0000128179,OI000000392107,C0036742,2025-06-08 02:37:04,1,105.82,PARTIAL_LINE_RETURN,DEFECTIVE
R0000018294,O0000102948,OI000000314557,C0029470,2025-11-24 16:33:37,1,69.43,PARTIAL_LINE_RETURN,DAMAGED
R0000018295,O0000028064,OI000000085536,C0007903,2024-11-20 06:45:02,1,103.09,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018296,O0000022262,OI000000067751,C0006238,2024-12-16 13:26:46,1,1.42,FULL_LINE_RETURN,UNWANTED
R0000018297,O0000146053,OI000000446644,C0041802,2025-04-01 08:01:59,1,198.86,FULL_LINE_RETURN,DAMAGED
R0000018298,O0000078452,OI000000239310,C0022444,2025-05-07 01:46:32,1,63.65,FULL_LINE_RETURN,UNWANTED
R0000018299,O0000166297,OI000000508539,C0047422,2024-09-22 09:14:15,1,56.78,FULL_LINE_RETURN,WRONG_ITEM
R0000018300,O0000019437,OI000000059130,C0005518,2025-11-21 15:21:33,1,727.64,FULL_LINE_RETURN,WRONG_ITEM
R0000018301,O0000064308,OI000000195970,C0018229,2025-04-18 02:29:19,1,17.65,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018302,O0000095282,OI000000290932,C0027326,2025-09-06 04:59:07,1,29.11,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018303,O0000023595,OI000000071845,C0006643,2025-10-02 13:54:35,1,97.54,FULL_LINE_RETURN,DEFECTIVE
R0000018304,O0000114126,OI000000349036,C0032677,2025-04-04 10:03:23,1,3.55,FULL_LINE_RETURN,UNWANTED
R0000018305,O0000163686,OI000000500500,C0046722,2025-12-30 14:23:22,1,92.76,FULL_LINE_RETURN,UNWANTED
R0000018306,O0000167747,OI000000512892,C0047816,2025-12-14 15:10:29,1,3.5,PARTIAL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018307,O0000071914,OI000000219165,C0020430,2024-11-09 21:37:30,1,39.78,FULL_LINE_RETURN,DAMAGED
R0000018308,O0000102997,OI000000314721,C0029484,2025-11-30 00:17:33,1,4.71,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018309,O0000099377,OI000000303501,C0028460,2025-07-25 15:46:02,1,65.15,FULL_LINE_RETURN,DEFECTIVE
R0000018310,O0000099553,OI000000304099,C0028503,2024-09-19 10:59:36,1,105.62,FULL_LINE_RETURN,UNWANTED
R0000018311,O0000161296,OI000000493197,C0046046,2025-11-24 08:49:07,1,74.74,FULL_LINE_RETURN,WRONG_ITEM
R0000018312,O0000164419,OI000000502744,C0046917,2024-11-06 01:09:02,1,7.1,FULL_LINE_RETURN,WRONG_ITEM
R0000018313,O0000003185,OI000000009803,C0000841,2025-06-22 19:43:04,1,4.25,FULL_LINE_RETURN,SIZE_ISSUE
R0000018314,O0000108993,OI000000333128,C0031229,2025-03-06 15:03:32,1,61.78,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018315,O0000113396,OI000000346794,C0032503,2025-01-29 07:08:39,5,524.65,FULL_LINE_RETURN,DAMAGED
R0000018316,O0000060731,OI000000185052,C0017166,2025-10-29 04:01:32,4,95.08,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018317,O0000015104,OI000000045879,C0004287,2025-06-04 03:49:06,1,12.66,FULL_LINE_RETURN,UNWANTED
R0000018318,O0000041857,OI000000127621,C0011773,2024-07-07 23:34:05,1,96.6,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018319,O0000147241,OI000000450284,C0042144,2025-12-16 15:49:01,4,470.32,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018320,O0000054809,OI000000166794,C0015508,2025-08-20 21:10:11,1,28.78,FULL_LINE_RETURN,DAMAGED
R0000018321,O0000082459,OI000000251598,C0023643,2024-07-14 15:42:00,1,80.86,FULL_LINE_RETURN,WRONG_ITEM
R0000018322,O0000048525,OI000000147941,C0013709,2024-12-04 07:18:57,1,482.77,FULL_LINE_RETURN,DAMAGED
R0000018323,O0000088692,OI000000270611,C0025445,2025-04-01 16:04:18,2,206.14,FULL_LINE_RETURN,SIZE_ISSUE
R0000018324,O0000116776,OI000000357045,C0033495,2024-09-13 15:42:11,2,76.34,PARTIAL_LINE_RETURN,DAMAGED
R0000018325,O0000113086,OI000000345800,C0032395,2025-09-03 21:58:07,2,194.72,FULL_LINE_RETURN,SIZE_ISSUE
R0000018326,O0000025059,OI000000076342,C0007039,2025-09-11 05:20:03,2,123.56,FULL_LINE_RETURN,SIZE_ISSUE
R0000018327,O0000088815,OI000000270980,C0025475,2025-07-14 08:59:15,1,269.23,FULL_LINE_RETURN,UNWANTED
R0000018328,O0000035129,OI000000107034,C0009929,2024-12-09 20:12:41,3,195.64,FULL_LINE_RETURN,SIZE_ISSUE
R0000018329,O0000054015,OI000000164477,C0015278,2025-08-13 21:27:52,5,43.7,FULL_LINE_RETURN,DAMAGED
R0000018330,O0000025681,OI000000078260,C0007190,2025-12-15 22:24:01,1,9.51,FULL_LINE_RETURN,SIZE_ISSUE
R0000018331,O0000118381,OI000000361962,C0033920,2024-12-09 14:47:56,1,39.08,FULL_LINE_RETURN,UNWANTED
R0000018332,O0000058055,OI000000176669,C0016437,2025-12-20 17:04:15,1,66.76,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018333,O0000174272,OI000000532716,C0049737,2025-10-08 04:29:00,1,4.71,FULL_LINE_RETURN,DEFECTIVE
R0000018334,O0000016495,OI000000050085,C0004675,2025-11-30 16:23:02,3,99.0,FULL_LINE_RETURN,WRONG_ITEM
R0000018335,O0000076612,OI000000233628,C0021874,2025-03-05 07:22:06,1,90.05,FULL_LINE_RETURN,WRONG_ITEM
R0000018336,O0000063400,OI000000193209,C0017982,2025-11-30 02:04:38,1,120.45,FULL_LINE_RETURN,UNWANTED
R0000018337,O0000097142,OI000000296652,C0027870,2025-12-30 03:57:21,1,3.19,FULL_LINE_RETURN,SIZE_ISSUE
R0000018338,O0000153709,OI000000469853,C0043921,2024-12-12 12:07:22,1,78.19,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018339,O0000118290,OI000000361691,C0033901,2024-10-12 22:20:10,1,14.25,FULL_LINE_RETURN,DEFECTIVE
R0000018340,O0000134528,OI000000411551,C0038475,2025-12-24 00:27:35,1,74.74,FULL_LINE_RETURN,SIZE_ISSUE
R0000018341,O0000156011,OI000000476824,C0044618,2025-12-29 09:07:45,1,4.85,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000018342,O0000119074,OI000000364128,C0034136,2025-11-27 06:32:29,1,41.18,FULL_LINE_RETURN,DEFECTIVE
R0000018343,O0000138429,OI000000423443,C0039689,2025-12-23 22:51:38,1,33.74,FULL_LINE_RETURN,WRONG_ITEM
R0000018344,O0000133566,OI000000408663,C0038230,2025-12-13 01:32:38,1,79.02,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018345,O0000037114,OI000000113201,C0010522,2025-04-04 14:53:51,1,34.04,FULL_LINE_RETURN,DAMAGED
R0000018346,O0000123365,OI000000377379,C0035398,2025-12-31 02:42:56,1,58.89,FULL_LINE_RETURN,UNWANTED
R0000018347,O0000083212,OI000000253886,C0023891,2025-07-13 00:27:46,2,16.44,FULL_LINE_RETURN,UNWANTED
R0000018348,O0000008228,OI000000025024,C0002288,2025-12-31 23:04:53,2,65.84,FULL_LINE_RETURN,SIZE_ISSUE
R0000018349,O0000032553,OI000000099214,C0009187,2025-12-31 10:06:08,1,259.67,FULL_LINE_RETURN,UNWANTED
R0000018350,O0000102547,OI000000313313,C0029353,2025-12-26 08:37:43,3,127.44,FULL_LINE_RETURN,DAMAGED
R0000018351,O0000111745,OI000000341643,C0032034,2025-06-24 10:36:37,1,13.03,FULL_LINE_RETURN,DEFECTIVE
R0000018352,O0000065092,OI000000198414,C0018465,2024-12-01 17:49:43,2,76.28,FULL_LINE_RETURN,SIZE_ISSUE
R0000018353,O0000085861,OI000000261944,C0024638,2025-08-22 14:26:27,1,56.87,FULL_LINE_RETURN,UNWANTED
R0000018354,O0000034721,OI000000105766,C0009803,2025-08-02 22:57:26,1,23.52,FULL_LINE_RETURN,DAMAGED
R0000018355,O0000046924,OI000000143170,C0013232,2025-12-13 22:43:48,1,303.78,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000018356,O0000161483,OI000000493794,C0046077,2025-05-06 00:46:26,1,21.72,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018357,O0000049279,OI000000150169,C0013899,2025-12-10 22:36:43,1,51.2,FULL_LINE_RETURN,SIZE_ISSUE
R0000018358,O0000129809,OI000000397111,C0037205,2025-12-24 14:20:42,1,727.64,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018359,O0000082752,OI000000252483,C0023743,2024-07-17 20:32:31,1,98.25,FULL_LINE_RETURN,DAMAGED
R0000018360,O0000126085,OI000000385802,C0036156,2025-08-07 16:25:45,1,69.27,FULL_LINE_RETURN,DEFECTIVE
R0000018361,O0000126657,OI000000387429,C0036325,2024-12-23 11:04:08,2,37.42,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000018362,O0000078355,OI000000239011,C0022414,2025-03-27 19:01:20,1,111.93,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018363,O0000077100,OI000000235154,C0022032,2025-12-31 13:48:40,1,117.99,FULL_LINE_RETURN,DAMAGED
R0000018364,O0000145068,OI000000443599,C0041529,2025-12-28 01:47:37,1,3.69,FULL_LINE_RETURN,DEFECTIVE
R0000018365,O0000078799,OI000000240454,C0022552,2025-12-29 20:16:01,1,58.75,FULL_LINE_RETURN,SIZE_ISSUE
R0000018366,O0000070936,OI000000216145,C0020121,2025-11-15 21:36:32,1,19.02,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018367,O0000025833,OI000000078711,C0007233,2025-12-30 17:53:35,1,48.06,FULL_LINE_RETURN,DEFECTIVE
R0000018368,O0000052022,OI000000158506,C0014710,2024-12-30 20:51:41,1,109.75,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018369,O0000042596,OI000000129899,C0011983,2025-11-15 17:34:14,1,199.72,FULL_LINE_RETURN,UNWANTED
R0000018370,O0000158948,OI000000485905,C0045410,2025-08-12 14:49:42,1,237.03,FULL_LINE_RETURN,DEFECTIVE
R0000018371,O0000171097,OI000000523070,C0048828,2025-05-11 00:06:17,4,68.64,FULL_LINE_RETURN,UNWANTED
R0000018372,O0000050346,OI000000153345,C0014217,2025-01-23 12:27:49,1,17.96,FULL_LINE_RETURN,DEFECTIVE
R0000018373,O0000156902,OI000000479650,C0044854,2025-10-14 12:14:47,1,19.58,PARTIAL_LINE_RETURN,UNWANTED
R0000018374,O0000090684,OI000000276763,C0026009,2025-12-14 04:32:55,1,505.05,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018375,O0000017385,OI000000052804,C0004930,2024-12-15 06:02:15,1,651.31,FULL_LINE_RETURN,UNWANTED
R0000018376,O0000103906,OI000000317521,C0029737,2025-02-06 08:15:09,1,69.14,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018377,O0000105318,OI000000321859,C0030179,2025-04-28 20:59:20,1,5.17,FULL_LINE_RETURN,SIZE_ISSUE
R0000018378,O0000091915,OI000000280573,C0026392,2025-07-20 20:00:22,1,127.64,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018379,O0000080194,OI000000244725,C0022961,2025-12-19 17:17:41,1,29.32,FULL_LINE_RETURN,DAMAGED
R0000018380,O0000059923,OI000000182535,C0016939,2024-12-27 11:47:27,1,114.54,FULL_LINE_RETURN,WRONG_ITEM
R0000018381,O0000081796,OI000000249598,C0023441,2025-12-11 16:33:59,1,16.77,PARTIAL_LINE_RETURN,WRONG_ITEM
R0000018382,O0000163616,OI000000500286,C0046707,2025-08-28 23:41:36,1,95.32,FULL_LINE_RETURN,WRONG_ITEM
R0000018383,O0000123799,OI000000378678,C0035541,2025-06-11 08:52:03,1,87.01,FULL_LINE_RETURN,DEFECTIVE
R0000018384,O0000082444,OI000000251557,C0023640,2025-12-27 09:37:48,1,162.94,FULL_LINE_RETURN,UNWANTED
R0000018385,O0000099975,OI000000305370,C0028605,2025-01-13 18:34:49,1,2.52,FULL_LINE_RETURN,WRONG_ITEM
R0000018386,O0000167586,OI000000512388,C0047782,2024-12-21 01:51:10,2,40.5,FULL_LINE_RETURN,DAMAGED
R0000018387,O0000105079,OI000000321135,C0030099,2025-07-01 09:34:32,1,1.57,PARTIAL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018388,O0000143728,OI000000439532,C0041226,2025-08-18 18:10:43,3,125.26,FULL_LINE_RETURN,WRONG_ITEM
R0000018389,O0000104300,OI000000318720,C0029861,2025-08-20 13:01:01,1,151.21,FULL_LINE_RETURN,UNWANTED
R0000018390,O0000093763,OI000000286306,C0026920,2025-10-29 09:30:18,1,13.73,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018391,O0000032726,OI000000099739,C0009234,2025-12-18 17:54:13,1,36.12,FULL_LINE_RETURN,UNWANTED
R0000018392,O0000031563,OI000000096222,C0008872,2024-08-09 05:31:22,1,44.2,FULL_LINE_RETURN,UNWANTED
R0000018393,O0000102181,OI000000312171,C0029238,2024-06-20 16:33:33,1,22.4,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018394,O0000042423,OI000000129396,C0011923,2025-11-21 14:08:46,2,4.36,FULL_LINE_RETURN,WRONG_ITEM
R0000018395,O0000070059,OI000000213380,C0019853,2025-01-09 21:42:05,2,135.02,FULL_LINE_RETURN,UNWANTED
R0000018396,O0000107107,OI000000327297,C0030663,2024-10-23 09:54:51,1,23.35,FULL_LINE_RETURN,DAMAGED
R0000018397,O0000152092,OI000000464929,C0043467,2025-01-16 18:50:20,1,10.13,FULL_LINE_RETURN,DEFECTIVE
R0000018398,O0000074169,OI000000226205,C0021105,2025-04-22 19:02:56,1,44.57,FULL_LINE_RETURN,DEFECTIVE
R0000018399,O0000166634,OI000000509516,C0047496,2025-08-10 21:58:56,1,4.56,FULL_LINE_RETURN,WRONG_ITEM
R0000018400,O0000159016,OI000000486109,C0045431,2025-12-12 19:12:20,1,58.68,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018401,O0000083010,OI000000253275,C0023819,2025-10-23 11:21:15,1,30.23,FULL_LINE_RETURN,DEFECTIVE
R0000018402,O0000104789,OI000000320271,C0030014,2025-10-15 11:37:32,1,63.65,FULL_LINE_RETURN,DEFECTIVE
R0000018403,O0000030503,OI000000093045,C0008596,2025-10-18 17:13:22,3,35.67,FULL_LINE_RETURN,DEFECTIVE
R0000018404,O0000162623,OI000000497272,C0046418,2025-12-11 20:06:57,1,651.31,FULL_LINE_RETURN,DEFECTIVE
R0000018405,O0000147222,OI000000450210,C0042139,2025-12-31 15:35:08,1,247.94,FULL_LINE_RETURN,DAMAGED
R0000018406,O0000130374,OI000000398829,C0037387,2024-12-27 03:33:53,1,65.33,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000018407,O0000048298,OI000000147241,C0013635,2025-10-08 20:25:41,1,56.38,FULL_LINE_RETURN,SIZE_ISSUE
R0000018408,O0000165601,OI000000506418,C0047233,2025-06-24 05:05:49,1,8.87,FULL_LINE_RETURN,UNWANTED
R0000018409,O0000115192,OI000000352275,C0033016,2025-12-31 15:49:26,1,25.63,FULL_LINE_RETURN,UNWANTED
R0000018410,O0000019210,OI000000058425,C0005463,2025-06-15 10:42:51,1,39.72,FULL_LINE_RETURN,WRONG_ITEM
R0000018411,O0000069357,OI000000211303,C0019665,2025-07-11 15:50:05,1,5.9,FULL_LINE_RETURN,DAMAGED
R0000018412,O0000067034,OI000000204208,C0018995,2025-08-02 06:43:17,1,2.22,FULL_LINE_RETURN,DAMAGED
R0000018413,O0000122908,OI000000375978,C0035255,2025-10-20 11:50:27,1,6.71,FULL_LINE_RETURN,SIZE_ISSUE
R0000018414,O0000036756,OI000000112086,C0010415,2025-12-11 21:25:40,1,31.25,FULL_LINE_RETURN,SIZE_ISSUE
R0000018415,O0000171158,OI000000523254,C0048845,2025-11-10 23:39:26,1,6.02,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000018416,O0000040095,OI000000122257,C0011311,2025-12-21 02:15:01,1,15.7,FULL_LINE_RETURN,DEFECTIVE
R0000018417,O0000123554,OI000000377964,C0035455,2025-07-13 17:06:55,4,102.02,FULL_LINE_RETURN,SIZE_ISSUE
R0000018418,O0000042418,OI000000129381,C0011921,2025-09-23 15:05:21,2,123.56,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018419,O0000151453,OI000000463067,C0043304,2025-12-22 18:40:21,1,5.29,PARTIAL_LINE_RETURN,DAMAGED
R0000018420,O0000170884,OI000000522417,C0048747,2025-11-16 21:25:08,1,13.03,FULL_LINE_RETURN,DAMAGED
R0000018421,O0000119784,OI000000366360,C0034318,2025-06-08 14:51:27,2,17.48,PARTIAL_LINE_RETURN,DAMAGED
R0000018422,O0000095087,OI000000290324,C0027272,2024-06-19 21:33:02,2,23.27,FULL_LINE_RETURN,UNWANTED
R0000018423,O0000168856,OI000000516266,C0048134,2024-12-23 05:56:11,1,269.23,FULL_LINE_RETURN,DEFECTIVE
R0000018424,O0000158037,OI000000483147,C0045140,2024-11-29 12:27:38,1,30.48,FULL_LINE_RETURN,SIZE_ISSUE
R0000018425,O0000121535,OI000000371705,C0034843,2025-08-05 08:11:27,1,66.33,FULL_LINE_RETURN,WRONG_ITEM
R0000018426,O0000117286,OI000000358551,C0033639,2025-09-08 02:55:17,1,19.33,FULL_LINE_RETURN,DEFECTIVE
R0000018427,O0000041572,OI000000126770,C0011664,2025-04-17 09:01:13,1,6.88,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018428,O0000004368,OI000000013350,C0001165,2025-12-29 20:03:32,1,79.19,FULL_LINE_RETURN,WRONG_ITEM
R0000018429,O0000073223,OI000000223302,C0020816,2025-11-07 03:24:07,1,69.27,PARTIAL_LINE_RETURN,DAMAGED
R0000018430,O0000007845,OI000000023832,C0002180,2025-12-31 21:53:04,1,19.58,FULL_LINE_RETURN,DAMAGED
R0000018431,O0000173396,OI000000530065,C0049480,2025-12-30 03:32:38,1,783.15,FULL_LINE_RETURN,UNWANTED
R0000018432,O0000098371,OI000000300343,C0028197,2025-05-25 02:02:25,1,15.55,FULL_LINE_RETURN,DEFECTIVE
R0000018433,O0000068229,OI000000207917,C0019337,2025-06-26 17:49:09,1,29.8,FULL_LINE_RETURN,DEFECTIVE
R0000018434,O0000092710,OI000000283026,C0026626,2025-07-29 02:51:33,1,7.2,FULL_LINE_RETURN,UNWANTED
R0000018435,O0000031235,OI000000095266,C0008759,2025-12-16 07:38:33,1,43.42,FULL_LINE_RETURN,DAMAGED
R0000018436,O0000075563,OI000000230363,C0021576,2025-07-28 08:37:06,1,95.93,FULL_LINE_RETURN,UNWANTED
R0000018437,O0000088952,OI000000271414,C0025510,2025-12-23 16:03:48,1,161.28,FULL_LINE_RETURN,UNWANTED
R0000018438,O0000079255,OI000000241865,C0022677,2025-10-30 00:52:46,1,28.96,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018439,O0000118626,OI000000362736,C0034002,2025-08-27 01:17:58,1,29.54,FULL_LINE_RETURN,UNWANTED
R0000018440,O0000095881,OI000000292797,C0027516,2025-12-27 19:12:14,2,494.0,FULL_LINE_RETURN,DEFECTIVE
R0000018441,O0000028098,OI000000085648,C0007912,2025-09-30 12:31:54,1,6.22,FULL_LINE_RETURN,DEFECTIVE
R0000018442,O0000120209,OI000000367608,C0034458,2025-12-16 06:04:13,1,46.42,FULL_LINE_RETURN,DAMAGED
R0000018443,O0000146793,OI000000448850,C0042005,2025-12-28 05:08:41,1,93.19,FULL_LINE_RETURN,WRONG_ITEM
R0000018444,O0000072014,OI000000219488,C0020457,2025-12-27 01:58:30,1,37.03,PARTIAL_LINE_RETURN,WRONG_ITEM
R0000018445,O0000025370,OI000000077324,C0007108,2024-12-15 06:24:39,1,31.25,PARTIAL_LINE_RETURN,SIZE_ISSUE
R0000018446,O0000108106,OI000000330474,C0030963,2025-11-26 16:00:59,1,16.77,FULL_LINE_RETURN,DAMAGED
R0000018447,O0000015558,OI000000047229,C0004414,2025-04-02 01:15:11,1,21.92,FULL_LINE_RETURN,UNWANTED
R0000018448,O0000171777,OI000000525106,C0049026,2025-08-07 04:14:39,1,303.66,FULL_LINE_RETURN,SIZE_ISSUE
R0000018449,O0000128316,OI000000392516,C0036766,2025-02-19 20:35:25,1,32.24,FULL_LINE_RETURN,WRONG_ITEM
R0000018450,O0000175019,OI000000535036,C0049958,2024-11-23 12:26:11,1,81.04,FULL_LINE_RETURN,UNWANTED
R0000018451,O0000125961,OI000000385378,C0036127,2025-11-22 23:21:01,1,3.31,FULL_LINE_RETURN,NOT_AS_DESCRIBED
R0000018452,O0000157603,OI000000481838,C0045029,2025-09-01 19:05:16,1,63.88,FULL_LINE_RETURN,WRONG_ITEM
R0000018453,O0000004325,OI000000013218,C0001148,2025-12-02 05:53:05,1,5.57,FULL_LINE_RETURN,WRONG_ITEM
R0000018454,O0000108451,OI000000331499,C0031068,2025-11-09 16:53:22,1,27.19,FULL_LINE_RETURN,DEFECTIVE
R0000018455,O0000082560,OI000000251914,C0023672,2025-08-10 07:31:03,1,14.12,FULL_LINE_RETURN,SIZE_ISSUE
R0000018456,O0000008167,OI000000024822,C0002262,2025-12-17 12:51:20,1,138.14,FULL_LINE_RETURN,UNWANTED
R0000018457,O0000038898,OI000000118538,C0011008,2025-07-20 00:25:23,1,4.25,FULL_LINE_RETURN,SIZE_ISSUE
R0000018458,O0000072341,OI000000220532,C0020574,2025-08-06 10:01:09,1,34.23,FULL_LINE_RETURN,DEFECTIVE
R0000018459,O0000120871,OI000000369702,C0034666,2024-12-21 10:01:39,1,148.26,FULL_LINE_RETURN,UNWANTED
R0000018460,O0000101154,OI000000309021,C0028947,2025-12-18 18:22:05,1,654.88,FULL_LINE_RETURN,WRONG_ITEM
R0000018461,O0000038722,OI000000117982,C0010958,2025-12-30 14:41:58,2,106.18,FULL_LINE_RETURN,WRONG_ITEM
R0000018462,O0000105151,OI000000321360,C0030125,2025-12-18 00:52:27,1,9.51,FULL_LINE_RETURN,DEFECTIVE
R0000018463,O0000172862,OI000000528430,C0049334,2025-07-21 02:12:45,1,79.02,FULL_LINE_RETURN,WRONG_ITEM
R0000018464,O0000106718,OI000000326115,C0030581,2025-07-28 01:35:32,1,40.71,FULL_LINE_RETURN,UNWANTED
