stock_count_id,count_date,inventory_snapshot_id,store_id,product_id,system_qty,physical_qty,variance_units,variance_pct
SC00002434,2025-12-31,INV00008930,S018,P00430,3,3,0,0.0
SC00002435,2025-12-31,INV00000036,S001,P00036,3,3,0,0.0
SC00002436,2025-12-31,INV00000791,S002,P00291,3,3,0,0.0
SC00002437,2025-12-31,INV00005627,S012,P00127,2,2,0,0.0
SC00002438,2025-12-31,INV00004997,S010,P00497,9,9,0,0.0
SC00002439,2025-12-31,INV00000779,S002,P00279,3,3,0,0.0
SC00002440,2025-12-31,INV00011045,S023,P00045,21,21,0,0.0
SC00002441,2025-12-31,INV00011417,S023,P00417,14,14,0,0.0
SC00002442,2025-12-31,INV00009904,S020,P00404,6,6,0,0.0
SC00002443,2025-12-31,INV00001751,S004,P00251,2,2,0,0.0
SC00002444,2025-12-31,INV00014440,S029,P00440,8,8,0,0.0
SC00002445,2025-12-31,INV00006920,S014,P00420,8,8,0,0.0
SC00002446,2025-12-31,INV00012070,S025,P00070,3,3,0,0.0
SC00002447,2025-12-31,INV00004231,S009,P00231,12,12,0,0.0
SC00002448,2025-12-31,INV00010643,S022,P00143,1,1,0,0.0
SC00002449,2025-12-31,INV00013563,S028,P00063,23,24,1,0.0435
SC00002450,2025-12-31,INV00002151,S005,P00151,3,3,0,0.0
SC00002451,2025-12-31,INV00011809,S024,P00309,18,18,0,0.0
SC00002452,2025-12-31,INV00005404,S011,P00404,7,7,0,0.0
SC00002453,2025-12-31,INV00011237,S023,P00237,4,4,0,0.0
SC00002454,2025-12-31,INV00013385,S027,P00385,5,5,0,0.0
SC00002455,2025-12-31,INV00005331,S011,P00331,9,9,0,0.0
SC00002456,2025-12-31,INV00013572,S028,P00072,5,5,0,0.0
SC00002457,2025-12-31,INV00005968,S012,P00468,2,2,0,0.0
SC00002458,2025-12-31,INV00007705,S016,P00205,3,3,0,0.0
SC00002459,2025-12-31,INV00006023,S013,P00023,1,1,0,0.0
SC00002460,2025-12-31,INV00012437,S025,P00437,1,1,0,0.0
SC00002461,2025-12-31,INV00008381,S017,P00381,17,17,0,0.0
SC00002462,2025-12-31,INV00004517,S010,P00017,1,1,0,0.0
SC00002463,2025-12-31,INV00000484,S001,P00484,3,3,0,0.0
SC00002464,2025-12-31,INV00002812,S006,P00312,4,4,0,0.0
SC00002465,2025-12-31,INV00010445,S021,P00445,2,2,0,0.0
SC00002466,2025-12-31,INV00012330,S025,P00330,4,4,0,0.0
SC00002467,2025-12-31,INV00006637,S014,P00137,4,4,0,0.0
SC00002468,2025-12-31,INV00006539,S014,P00039,10,10,0,0.0
SC00002469,2025-12-31,INV00012514,S026,P00014,3,3,0,0.0
SC00002470,2025-12-31,INV00014817,S030,P00317,5,5,0,0.0
SC00002471,2025-12-31,INV00006980,S014,P00480,3,3,0,0.0
SC00002472,2025-12-31,INV00014879,S030,P00379,3,3,0,0.0
SC00002473,2025-12-31,INV00009935,S020,P00435,6,6,0,0.0
SC00002474,2025-12-31,INV00011908,S024,P00408,15,15,0,0.0
SC00002475,2025-12-31,INV00013577,S028,P00077,6,6,0,0.0
SC00002476,2025-12-31,INV00014856,S030,P00356,3,3,0,0.0
SC00002477,2025-12-31,INV00009731,S020,P00231,10,10,0,0.0
SC00002478,2025-12-31,INV00012667,S026,P00167,1,1,0,0.0
SC00002479,2025-12-31,INV00010455,S021,P00455,4,4,0,0.0
SC00002480,2025-12-31,INV00007660,S016,P00160,3,3,0,0.0
SC00002481,2025-12-31,INV00013329,S027,P00329,1,1,0,0.0
SC00002482,2025-12-31,INV00013783,S028,P00283,9,9,0,0.0
SC00002483,2025-12-31,INV00010850,S022,P00350,1,1,0,0.0
SC00002484,2025-12-31,INV00004724,S010,P00224,6,6,0,0.0
SC00002485,2025-12-31,INV00005992,S012,P00492,4,4,0,0.0
SC00002486,2025-12-31,INV00013452,S027,P00452,3,3,0,0.0
SC00002487,2025-12-31,INV00001719,S004,P00219,1,1,0,0.0
SC00002488,2025-12-31,INV00006180,S013,P00180,6,6,0,0.0
SC00002489,2025-12-31,INV00007288,S015,P00288,1,1,0,0.0
SC00002490,2025-12-31,INV00003271,S007,P00271,7,7,0,0.0
SC00002491,2025-12-31,INV00003074,S007,P00074,2,2,0,0.0
SC00002492,2025-12-31,INV00004706,S010,P00206,4,4,0,0.0
SC00002493,2025-12-31,INV00001321,S003,P00321,5,5,0,0.0
SC00002494,2025-12-31,INV00010605,S022,P00105,6,6,0,0.0
SC00002495,2025-12-31,INV00014663,S030,P00163,1,1,0,0.0
SC00002496,2025-12-31,INV00000492,S001,P00492,2,2,0,0.0
SC00002497,2025-12-31,INV00009582,S020,P00082,3,3,0,0.0
SC00002498,2025-12-31,INV00001897,S004,P00397,3,3,0,0.0
SC00002499,2025-12-31,INV00001846,S004,P00346,9,9,0,0.0
SC00002500,2025-12-31,INV00014490,S029,P00490,10,10,0,0.0
SC00002501,2025-12-31,INV00010826,S022,P00326,9,9,0,0.0
SC00002502,2025-12-31,INV00013325,S027,P00325,3,3,0,0.0
SC00002503,2025-12-31,INV00003515,S008,P00015,6,6,0,0.0
SC00002504,2025-12-31,INV00014303,S029,P00303,2,2,0,0.0
SC00002505,2025-12-31,INV00004286,S009,P00286,3,3,0,0.0
SC00002506,2025-12-31,INV00010978,S022,P00478,3,3,0,0.0
SC00002507,2025-12-31,INV00009315,S019,P00315,9,9,0,0.0
SC00002508,2025-12-31,INV00003389,S007,P00389,1,1,0,0.0
SC00002509,2025-12-31,INV00013646,S028,P00146,6,6,0,0.0
SC00002510,2025-12-31,INV00002045,S005,P00045,1,1,0,0.0
SC00002511,2025-12-31,INV00002311,S005,P00311,8,8,0,0.0
SC00002512,2025-12-31,INV00003027,S007,P00027,8,8,0,0.0
SC00002513,2025-12-31,INV00000898,S002,P00398,1,1,0,0.0
SC00002514,2025-12-31,INV00010870,S022,P00370,3,3,0,0.0
SC00002515,2025-12-31,INV00014356,S029,P00356,10,10,0,0.0
SC00002516,2025-12-31,INV00009183,S019,P00183,5,5,0,0.0
SC00002517,2025-12-31,INV00006848,S014,P00348,5,5,0,0.0
SC00002518,2025-12-31,INV00014188,S029,P00188,7,7,0,0.0
SC00002519,2025-12-31,INV00003149,S007,P00149,2,2,0,0.0
SC00002520,2025-12-31,INV00003120,S007,P00120,1,1,0,0.0
SC00002521,2025-12-31,INV00006782,S014,P00282,9,9,0,0.0
SC00002522,2025-12-31,INV00005229,S011,P00229,12,12,0,0.0
SC00002523,2025-12-31,INV00011542,S024,P00042,3,3,0,0.0
SC00002524,2025-12-31,INV00003531,S008,P00031,1,1,0,0.0
SC00002525,2025-12-31,INV00013600,S028,P00100,3,3,0,0.0
SC00002526,2025-12-31,INV00011998,S024,P00498,28,27,-1,-0.0357
SC00002527,2025-12-31,INV00013045,S027,P00045,2,2,0,0.0
SC00002528,2025-12-31,INV00014360,S029,P00360,6,6,0,0.0
SC00002529,2025-12-31,INV00013108,S027,P00108,3,3,0,0.0
SC00002530,2025-12-31,INV00001644,S004,P00144,3,3,0,0.0
SC00002531,2025-12-31,INV00014834,S030,P00334,5,5,0,0.0
SC00002532,2025-12-31,INV00010781,S022,P00281,5,5,0,0.0
SC00002533,2025-12-31,INV00010713,S022,P00213,2,2,0,0.0
SC00002534,2025-12-31,INV00008767,S018,P00267,2,2,0,0.0
SC00002535,2025-12-31,INV00013884,S028,P00384,10,10,0,0.0
SC00002536,2025-12-31,INV00010222,S021,P00222,4,4,0,0.0
SC00002537,2025-12-31,INV00009509,S020,P00009,7,7,0,0.0
SC00002538,2025-12-31,INV00007958,S016,P00458,5,5,0,0.0
SC00002539,2025-12-31,INV00008100,S017,P00100,2,2,0,0.0
SC00002540,2025-12-31,INV00002848,S006,P00348,5,5,0,0.0
SC00002541,2025-12-31,INV00008183,S017,P00183,6,6,0,0.0
SC00002542,2025-12-31,INV00009248,S019,P00248,2,2,0,0.0
SC00002543,2025-12-31,INV00000838,S002,P00338,10,10,0,0.0
SC00002544,2025-12-31,INV00009423,S019,P00423,3,3,0,0.0
SC00002545,2025-12-31,INV00014768,S030,P00268,1,1,0,0.0
SC00002546,2025-12-31,INV00004368,S009,P00368,4,4,0,0.0
SC00002547,2025-12-31,INV00000508,S002,P00008,1,1,0,0.0
SC00002548,2025-12-31,INV00009969,S020,P00469,3,3,0,0.0
SC00002549,2025-12-31,INV00010847,S022,P00347,9,9,0,0.0
SC00002550,2025-12-31,INV00011776,S024,P00276,5,5,0,0.0
SC00002551,2025-12-31,INV00011734,S024,P00234,1,1,0,0.0
SC00002552,2025-12-31,INV00005904,S012,P00404,8,8,0,0.0
SC00002553,2025-12-31,INV00008720,S018,P00220,1,1,0,0.0
SC00002554,2025-12-31,INV00000471,S001,P00471,2,2,0,0.0
SC00002555,2025-12-31,INV00010706,S022,P00206,5,5,0,0.0
SC00002556,2025-12-31,INV00005847,S012,P00347,3,3,0,0.0
SC00002557,2025-12-31,INV00006335,S013,P00335,2,2,0,0.0
SC00002558,2025-12-31,INV00012492,S025,P00492,4,4,0,0.0
SC00002559,2025-12-31,INV00003859,S008,P00359,2,2,0,0.0
SC00002560,2025-12-31,INV00001547,S004,P00047,10,10,0,0.0
SC00002561,2025-12-31,INV00011573,S024,P00073,2,2,0,0.0
SC00002562,2025-12-31,INV00008627,S018,P00127,11,11,0,0.0
SC00002563,2025-12-31,INV00012406,S025,P00406,6,6,0,0.0
SC00002564,2025-12-31,INV00002516,S006,P00016,4,4,0,0.0
SC00002565,2025-12-31,INV00013438,S027,P00438,2,2,0,0.0
SC00002566,2025-12-31,INV00004043,S009,P00043,6,6,0,0.0
SC00002567,2025-12-31,INV00007919,S016,P00419,4,4,0,0.0
SC00002568,2025-12-31,INV00004477,S009,P00477,5,5,0,0.0
SC00002569,2025-12-31,INV00005748,S012,P00248,7,7,0,0.0
SC00002570,2025-12-31,INV00013076,S027,P00076,1,1,0,0.0
SC00002571,2025-12-31,INV00012318,S025,P00318,12,12,0,0.0
SC00002572,2025-12-31,INV00014353,S029,P00353,3,3,0,0.0
SC00002573,2025-12-31,INV00001364,S003,P00364,3,3,0,0.0
SC00002574,2025-12-31,INV00014742,S030,P00242,4,4,0,0.0
SC00002575,2025-12-31,INV00011152,S023,P00152,10,10,0,0.0
SC00002576,2025-12-31,INV00003833,S008,P00333,8,8,0,0.0
SC00002577,2025-12-31,INV00007071,S015,P00071,6,6,0,0.0
SC00002578,2025-12-31,INV00002276,S005,P00276,5,5,0,0.0
SC00002579,2025-12-31,INV00006032,S013,P00032,13,13,0,0.0
SC00002580,2025-12-31,INV00002384,S005,P00384,3,3,0,0.0
SC00002581,2025-12-31,INV00010108,S021,P00108,5,5,0,0.0
SC00002582,2025-12-31,INV00014784,S030,P00284,13,13,0,0.0
SC00002583,2025-12-31,INV00013441,S027,P00441,5,5,0,0.0
SC00002584,2025-12-31,INV00001292,S003,P00292,4,4,0,0.0
SC00002585,2025-12-31,INV00009393,S019,P00393,2,2,0,0.0
SC00002586,2025-12-31,INV00001090,S003,P00090,4,4,0,0.0
SC00002587,2025-12-31,INV00002459,S005,P00459,1,1,0,0.0
SC00002588,2025-12-31,INV00012482,S025,P00482,7,7,0,0.0
SC00002589,2025-12-31,INV00007169,S015,P00169,1,1,0,0.0
SC00002590,2025-12-31,INV00013104,S027,P00104,4,4,0,0.0
SC00002591,2025-12-31,INV00008844,S018,P00344,1,1,0,0.0
SC00002592,2025-12-31,INV00010058,S021,P00058,1,1,0,0.0
SC00002593,2025-12-31,INV00006953,S014,P00453,2,2,0,0.0
SC00002594,2025-12-31,INV00011231,S023,P00231,23,24,1,0.0435
SC00002595,2025-12-31,INV00013973,S028,P00473,9,9,0,0.0
SC00002596,2025-12-31,INV00006610,S014,P00110,3,3,0,0.0
SC00002597,2025-12-31,INV00008245,S017,P00245,2,2,0,0.0
SC00002598,2025-12-31,INV00014001,S029,P00001,4,4,0,0.0
SC00002599,2025-12-31,INV00007813,S016,P00313,3,3,0,0.0
SC00002600,2025-12-31,INV00003114,S007,P00114,5,5,0,0.0
SC00002601,2025-12-31,INV00013185,S027,P00185,10,10,0,0.0
SC00002602,2025-12-31,INV00002437,S005,P00437,7,7,0,0.0
SC00002603,2025-12-31,INV00003923,S008,P00423,5,5,0,0.0
SC00002604,2025-12-31,INV00013093,S027,P00093,4,4,0,0.0
SC00002605,2025-12-31,INV00003964,S008,P00464,4,4,0,0.0
SC00002606,2025-12-31,INV00000284,S001,P00284,12,12,0,0.0
SC00002607,2025-12-31,INV00000355,S001,P00355,2,2,0,0.0
SC00002608,2025-12-31,INV00014906,S030,P00406,3,3,0,0.0
SC00002609,2025-12-31,INV00012040,S025,P00040,7,7,0,0.0
SC00002610,2025-12-31,INV00003098,S007,P00098,10,10,0,0.0
SC00002611,2025-12-31,INV00004013,S009,P00013,4,4,0,0.0
SC00002612,2025-12-31,INV00002753,S006,P00253,4,4,0,0.0
SC00002613,2025-12-31,INV00000385,S001,P00385,4,4,0,0.0
SC00002614,2025-12-31,INV00009339,S019,P00339,5,5,0,0.0
SC00002615,2025-12-31,INV00014181,S029,P00181,7,7,0,0.0
SC00002616,2025-12-31,INV00001611,S004,P00111,7,7,0,0.0
SC00002617,2025-12-31,INV00006663,S014,P00163,19,19,0,0.0
SC00002618,2025-12-31,INV00012069,S025,P00069,6,6,0,0.0
SC00002619,2025-12-31,INV00007825,S016,P00325,4,4,0,0.0
SC00002620,2025-12-31,INV00001588,S004,P00088,13,13,0,0.0
SC00002621,2025-12-31,INV00009445,S019,P00445,1,1,0,0.0
SC00002622,2025-12-31,INV00005604,S012,P00104,3,3,0,0.0
SC00002623,2025-12-31,INV00005190,S011,P00190,1,1,0,0.0
SC00002624,2025-12-31,INV00010865,S022,P00365,3,3,0,0.0
SC00002625,2025-12-31,INV00003479,S007,P00479,1,1,0,0.0
SC00002626,2025-12-31,INV00000531,S002,P00031,3,3,0,0.0
SC00002627,2025-12-31,INV00000353,S001,P00353,7,7,0,0.0
SC00002628,2025-12-31,INV00007225,S015,P00225,1,1,0,0.0
SC00002629,2025-12-31,INV00002634,S006,P00134,4,4,0,0.0
SC00002630,2025-12-31,INV00007089,S015,P00089,9,9,0,0.0
SC00002631,2025-12-31,INV00001608,S004,P00108,3,3,0,0.0
SC00002632,2025-12-31,INV00012560,S026,P00060,4,4,0,0.0
SC00002633,2025-12-31,INV00012101,S025,P00101,8,8,0,0.0
SC00002634,2025-12-31,INV00004661,S010,P00161,3,3,0,0.0
SC00002635,2025-12-31,INV00003785,S008,P00285,5,5,0,0.0
SC00002636,2025-12-31,INV00000151,S001,P00151,17,17,0,0.0
SC00002637,2025-12-31,INV00000077,S001,P00077,6,6,0,0.0
SC00002638,2025-12-31,INV00012552,S026,P00052,1,1,0,0.0
SC00002639,2025-12-31,INV00001278,S003,P00278,3,3,0,0.0
SC00002640,2025-12-31,INV00014328,S029,P00328,8,8,0,0.0
SC00002641,2025-12-31,INV00001622,S004,P00122,9,9,0,0.0
SC00002642,2025-12-31,INV00002640,S006,P00140,3,3,0,0.0
SC00002643,2025-12-31,INV00003811,S008,P00311,6,6,0,0.0
SC00002644,2025-12-31,INV00006986,S014,P00486,3,3,0,0.0
SC00002645,2025-12-31,INV00005352,S011,P00352,3,3,0,0.0
SC00002646,2025-12-31,INV00013167,S027,P00167,1,1,0,0.0
SC00002647,2025-12-31,INV00014437,S029,P00437,7,7,0,0.0
SC00002648,2025-12-31,INV00009334,S019,P00334,6,6,0,0.0
SC00002649,2025-12-31,INV00012315,S025,P00315,5,5,0,0.0
SC00002650,2025-12-31,INV00014965,S030,P00465,7,7,0,0.0
SC00002651,2025-12-31,INV00014295,S029,P00295,4,4,0,0.0
SC00002652,2025-12-31,INV00003739,S008,P00239,10,10,0,0.0
SC00002653,2025-12-31,INV00014651,S030,P00151,5,5,0,0.0
SC00002654,2025-12-31,INV00013454,S027,P00454,8,8,0,0.0
SC00002655,2025-12-31,INV00008919,S018,P00419,9,9,0,0.0
SC00002656,2025-12-31,INV00012118,S025,P00118,1,1,0,0.0
SC00002657,2025-12-31,INV00005451,S011,P00451,2,2,0,0.0
SC00002658,2025-12-31,INV00003279,S007,P00279,1,1,0,0.0
SC00002659,2025-12-31,INV00001934,S004,P00434,5,5,0,0.0
SC00002660,2025-12-31,INV00001352,S003,P00352,3,3,0,0.0
SC00002661,2025-12-31,INV00014308,S029,P00308,3,3,0,0.0
SC00002662,2025-12-31,INV00001191,S003,P00191,7,7,0,0.0
SC00002663,2025-12-31,INV00002774,S006,P00274,1,1,0,0.0
SC00002664,2025-12-31,INV00006779,S014,P00279,10,10,0,0.0
SC00002665,2025-12-31,INV00011537,S024,P00037,3,3,0,0.0
SC00002666,2025-12-31,INV00009274,S019,P00274,2,2,0,0.0
SC00002667,2025-12-31,INV00014014,S029,P00014,15,15,0,0.0
SC00002668,2025-12-31,INV00009906,S020,P00406,5,5,0,0.0
SC00002669,2025-12-31,INV00005862,S012,P00362,5,5,0,0.0
SC00002670,2025-12-31,INV00001126,S003,P00126,5,5,0,0.0
SC00002671,2025-12-31,INV00003710,S008,P00210,2,2,0,0.0
SC00002672,2025-12-31,INV00005697,S012,P00197,7,7,0,0.0
SC00002673,2025-12-31,INV00004144,S009,P00144,6,6,0,0.0
SC00002674,2025-12-31,INV00005301,S011,P00301,9,9,0,0.0
SC00002675,2025-12-31,INV00010720,S022,P00220,4,4,0,0.0
SC00002676,2025-12-31,INV00005001,S011,P00001,10,10,0,0.0
SC00002677,2025-12-31,INV00010527,S022,P00027,2,2,0,0.0
SC00002678,2025-12-31,INV00014732,S030,P00232,7,7,0,0.0
SC00002679,2025-12-31,INV00008741,S018,P00241,8,8,0,0.0
SC00002680,2025-12-31,INV00010323,S021,P00323,6,6,0,0.0
SC00002681,2025-12-31,INV00010731,S022,P00231,5,5,0,0.0
SC00002682,2025-12-31,INV00010123,S021,P00123,2,2,0,0.0
SC00002683,2025-12-31,INV00013556,S028,P00056,7,7,0,0.0
SC00002684,2025-12-31,INV00002492,S005,P00492,6,6,0,0.0
SC00002685,2025-12-31,INV00000754,S002,P00254,3,3,0,0.0
SC00002686,2025-12-31,INV00012474,S025,P00474,1,1,0,0.0
SC00002687,2025-12-31,INV00013874,S028,P00374,4,4,0,0.0
SC00002688,2025-12-31,INV00000687,S002,P00187,2,2,0,0.0
SC00002689,2025-12-31,INV00011348,S023,P00348,2,2,0,0.0
SC00002690,2025-12-31,INV00011744,S024,P00244,3,3,0,0.0
SC00002691,2025-12-31,INV00000787,S002,P00287,1,1,0,0.0
SC00002692,2025-12-31,INV00014309,S029,P00309,2,2,0,0.0
SC00002693,2025-12-31,INV00005797,S012,P00297,3,3,0,0.0
SC00002694,2025-12-31,INV00003606,S008,P00106,1,1,0,0.0
SC00002695,2025-12-31,INV00002503,S006,P00003,23,23,0,0.0
SC00002696,2025-12-31,INV00006336,S013,P00336,3,3,0,0.0
SC00002697,2025-12-31,INV00010187,S021,P00187,3,3,0,0.0
SC00002698,2025-12-31,INV00004677,S010,P00177,5,5,0,0.0
SC00002699,2025-12-31,INV00013471,S027,P00471,5,5,0,0.0
SC00002700,2025-12-31,INV00002836,S006,P00336,2,2,0,0.0
SC00002701,2025-12-31,INV00003904,S008,P00404,1,1,0,0.0
SC00002702,2025-12-31,INV00000268,S001,P00268,12,12,0,0.0
SC00002703,2025-12-31,INV00005197,S011,P00197,2,2,0,0.0
SC00002704,2025-12-31,INV00005307,S011,P00307,2,2,0,0.0
SC00002705,2025-12-31,INV00000552,S002,P00052,6,6,0,0.0
SC00002706,2025-12-31,INV00004652,S010,P00152,1,1,0,0.0
SC00002707,2025-12-31,INV00001613,S004,P00113,1,1,0,0.0
SC00002708,2025-12-31,INV00011935,S024,P00435,3,3,0,0.0
SC00002709,2025-12-31,INV00013976,S028,P00476,4,4,0,0.0
SC00002710,2025-12-31,INV00003031,S007,P00031,4,4,0,0.0
SC00002711,2025-12-31,INV00013943,S028,P00443,9,9,0,0.0
SC00002712,2025-12-31,INV00006629,S014,P00129,12,12,0,0.0
SC00002713,2025-12-31,INV00000324,S001,P00324,6,6,0,0.0
SC00002714,2025-12-31,INV00004950,S010,P00450,3,3,0,0.0
SC00002715,2025-12-31,INV00011791,S024,P00291,2,2,0,0.0
SC00002716,2025-12-31,INV00011821,S024,P00321,1,1,0,0.0
SC00002717,2025-12-31,INV00011032,S023,P00032,4,4,0,0.0
SC00002718,2025-12-31,INV00002074,S005,P00074,6,6,0,0.0
SC00002719,2025-12-31,INV00006763,S014,P00263,2,2,0,0.0
SC00002720,2025-12-31,INV00005545,S012,P00045,5,5,0,0.0
SC00002721,2025-12-31,INV00002622,S006,P00122,7,7,0,0.0
SC00002722,2025-12-31,INV00012927,S026,P00427,5,5,0,0.0
SC00002723,2025-12-31,INV00010151,S021,P00151,6,6,0,0.0
SC00002724,2025-12-31,INV00000089,S001,P00089,1,1,0,0.0
SC00002725,2025-12-31,INV00007329,S015,P00329,7,7,0,0.0
SC00002726,2025-12-31,INV00010858,S022,P00358,7,7,0,0.0
SC00002727,2025-12-31,INV00009400,S019,P00400,2,2,0,0.0
SC00002728,2025-12-31,INV00012726,S026,P00226,7,7,0,0.0
SC00002729,2025-12-31,INV00012046,S025,P00046,8,8,0,0.0
SC00002730,2025-12-31,INV00014920,S030,P00420,7,7,0,0.0
SC00002731,2025-12-31,INV00007240,S015,P00240,1,1,0,0.0
SC00002732,2025-12-31,INV00010067,S021,P00067,8,8,0,0.0
SC00002733,2025-12-31,INV00003924,S008,P00424,9,9,0,0.0
SC00002734,2025-12-31,INV00007816,S016,P00316,4,4,0,0.0
SC00002735,2025-12-31,INV00005106,S011,P00106,3,3,0,0.0
SC00002736,2025-12-31,INV00010761,S022,P00261,3,3,0,0.0
SC00002737,2025-12-31,INV00006947,S014,P00447,1,1,0,0.0
SC00002738,2025-12-31,INV00008986,S018,P00486,1,1,0,0.0
SC00002739,2025-12-31,INV00005652,S012,P00152,1,1,0,0.0
SC00002740,2025-12-31,INV00010071,S021,P00071,2,2,0,0.0
SC00002741,2025-12-31,INV00001109,S003,P00109,3,3,0,0.0
SC00002742,2025-12-31,INV00013214,S027,P00214,6,6,0,0.0
SC00002743,2025-12-31,INV00001288,S003,P00288,7,7,0,0.0
SC00002744,2025-12-31,INV00010270,S021,P00270,5,5,0,0.0
SC00002745,2025-12-31,INV00003127,S007,P00127,9,9,0,0.0
SC00002746,2025-12-31,INV00013607,S028,P00107,4,4,0,0.0
SC00002747,2025-12-31,INV00006863,S014,P00363,7,7,0,0.0
SC00002748,2025-12-31,INV00011019,S023,P00019,3,3,0,0.0
SC00002749,2025-12-31,INV00004984,S010,P00484,3,3,0,0.0
SC00002750,2025-12-31,INV00011323,S023,P00323,6,6,0,0.0
SC00002751,2025-12-31,INV00006850,S014,P00350,1,1,0,0.0
SC00002752,2025-12-31,INV00000699,S002,P00199,7,7,0,0.0
SC00002753,2025-12-31,INV00009611,S020,P00111,3,3,0,0.0
SC00002754,2025-12-31,INV00009196,S019,P00196,3,3,0,0.0
SC00002755,2025-12-31,INV00003221,S007,P00221,2,2,0,0.0
SC00002756,2025-12-31,INV00001651,S004,P00151,3,3,0,0.0
SC00002757,2025-12-31,INV00006029,S013,P00029,3,3,0,0.0
SC00002758,2025-12-31,INV00010301,S021,P00301,6,6,0,0.0
SC00002759,2025-12-31,INV00007013,S015,P00013,3,3,0,0.0
SC00002760,2025-12-31,INV00005188,S011,P00188,5,5,0,0.0
SC00002761,2025-12-31,INV00011353,S023,P00353,1,1,0,0.0
SC00002762,2025-12-31,INV00011167,S023,P00167,2,2,0,0.0
SC00002763,2025-12-31,INV00009083,S019,P00083,19,19,0,0.0
SC00002764,2025-12-31,INV00000785,S002,P00285,1,1,0,0.0
SC00002765,2025-12-31,INV00009925,S020,P00425,1,1,0,0.0
SC00002766,2025-12-31,INV00014391,S029,P00391,14,14,0,0.0
SC00002767,2025-12-31,INV00001088,S003,P00088,7,7,0,0.0
SC00002768,2025-12-31,INV00014702,S030,P00202,2,2,0,0.0
SC00002769,2025-12-31,INV00007514,S016,P00014,4,4,0,0.0
SC00002770,2025-12-31,INV00014351,S029,P00351,2,2,0,0.0
SC00002771,2025-12-31,INV00010558,S022,P00058,6,6,0,0.0
SC00002772,2025-12-31,INV00012575,S026,P00075,11,11,0,0.0
SC00002773,2025-12-31,INV00004447,S009,P00447,1,1,0,0.0
SC00002774,2025-12-31,INV00007556,S016,P00056,1,1,0,0.0
SC00002775,2025-12-31,INV00003326,S007,P00326,1,1,0,0.0
SC00002776,2025-12-31,INV00014086,S029,P00086,3,3,0,0.0
SC00002777,2025-12-31,INV00012237,S025,P00237,19,19,0,0.0
SC00002778,2025-12-31,INV00013302,S027,P00302,1,1,0,0.0
SC00002779,2025-12-31,INV00008935,S018,P00435,3,3,0,0.0
SC00002780,2025-12-31,INV00014231,S029,P00231,1,1,0,0.0
SC00002781,2025-12-31,INV00003185,S007,P00185,5,5,0,0.0
SC00002782,2025-12-31,INV00003620,S008,P00120,7,7,0,0.0
SC00002783,2025-12-31,INV00011845,S024,P00345,3,3,0,0.0
SC00002784,2025-12-31,INV00013952,S028,P00452,6,6,0,0.0
SC00002785,2025-12-31,INV00014166,S029,P00166,4,4,0,0.0
SC00002786,2025-12-31,INV00014189,S029,P00189,4,4,0,0.0
SC00002787,2025-12-31,INV00007817,S016,P00317,3,3,0,0.0
SC00002788,2025-12-31,INV00006883,S014,P00383,5,5,0,0.0
SC00002789,2025-12-31,INV00014985,S030,P00485,4,4,0,0.0
SC00002790,2025-12-31,INV00014519,S030,P00019,3,3,0,0.0
SC00002791,2025-12-31,INV00013055,S027,P00055,3,3,0,0.0
SC00002792,2025-12-31,INV00007197,S015,P00197,9,9,0,0.0
SC00002793,2025-12-31,INV00001882,S004,P00382,6,6,0,0.0
SC00002794,2025-12-31,INV00008727,S018,P00227,7,7,0,0.0
SC00002795,2025-12-31,INV00003367,S007,P00367,4,4,0,0.0
SC00002796,2025-12-31,INV00013280,S027,P00280,2,2,0,0.0
SC00002797,2025-12-31,INV00001995,S004,P00495,3,3,0,0.0
SC00002798,2025-12-31,INV00002780,S006,P00280,8,8,0,0.0
SC00002799,2025-12-31,INV00002581,S006,P00081,1,1,0,0.0
SC00002800,2025-12-31,INV00000110,S001,P00110,1,1,0,0.0
SC00002801,2025-12-31,INV00011007,S023,P00007,4,4,0,0.0
SC00002802,2025-12-31,INV00004000,S008,P00500,5,5,0,0.0
SC00002803,2025-12-31,INV00005260,S011,P00260,4,4,0,0.0
SC00002804,2025-12-31,INV00002999,S006,P00499,11,11,0,0.0
SC00002805,2025-12-31,INV00008397,S017,P00397,6,6,0,0.0
SC00002806,2025-12-31,INV00008648,S018,P00148,3,3,0,0.0
SC00002807,2025-12-31,INV00003107,S007,P00107,1,1,0,0.0
SC00002808,2025-12-31,INV00008581,S018,P00081,3,3,0,0.0
SC00002809,2025-12-31,INV00000644,S002,P00144,2,2,0,0.0
SC00002810,2025-12-31,INV00002240,S005,P00240,3,3,0,0.0
SC00002811,2025-12-31,INV00011944,S024,P00444,2,2,0,0.0
SC00002812,2025-12-31,INV00009175,S019,P00175,3,3,0,0.0
SC00002813,2025-12-31,INV00005446,S011,P00446,4,4,0,0.0
SC00002814,2025-12-31,INV00012651,S026,P00151,10,10,0,0.0
SC00002815,2025-12-31,INV00004549,S010,P00049,4,4,0,0.0
SC00002816,2025-12-31,INV00005933,S012,P00433,13,13,0,0.0
SC00002817,2025-12-31,INV00012953,S026,P00453,4,4,0,0.0
SC00002818,2025-12-31,INV00003156,S007,P00156,6,6,0,0.0
SC00002819,2025-12-31,INV00011583,S024,P00083,3,3,0,0.0
SC00002820,2025-12-31,INV00008472,S017,P00472,6,6,0,0.0
